time,date,hour,weekday,weekend,price,wind,solar
2022-07-12 20:00,2022-07-12,20,1,0,3760.58,994.2,62.0
2022-07-12 21:00,2022-07-12,21,1,0,3571.8,987.7,12.9
2022-07-12 22:00,2022-07-12,22,1,0,3447.75,1030.8,0.4
2022-07-12 23:00,2022-07-12,23,1,0,2922.55,1004.7,0.0
2022-07-13 00:00,2022-07-13,0,2,0,3095.58,669.8,0.0
2022-07-13 01:00,2022-07-13,1,2,0,2720.29,711.3,0.0
2022-07-13 02:00,2022-07-13,2,2,0,2376.39,774.3,0.0
2022-07-13 03:00,2022-07-13,3,2,0,2248.42,798.1,0.0
2022-07-13 04:00,2022-07-13,4,2,0,2418.43,766.5,0.7
2022-07-13 05:00,2022-07-13,5,2,0,2471.85,728.1,19.0
2022-07-13 06:00,2022-07-13,6,2,0,3065.23,712.7,89.1
2022-07-13 07:00,2022-07-13,7,2,0,3236.58,716.0,195.2
2022-07-13 08:00,2022-07-13,8,2,0,3348.18,799.1,294.6
2022-07-13 09:00,2022-07-13,9,2,0,3124.9,1084.2,414.3
2022-07-13 10:00,2022-07-13,10,2,0,2721.4,1461.4,553.8
2022-07-13 11:00,2022-07-13,11,2,0,2553.7,1840.8,679.0
2022-07-13 12:00,2022-07-13,12,2,0,1067.55,2360.5,797.0
2022-07-13 13:00,2022-07-13,13,2,0,700.22,2739.9,865.5
2022-07-13 14:00,2022-07-13,14,2,0,799.92,3015.5,869.7
2022-07-13 15:00,2022-07-13,15,2,0,1129.16,3198.0,834.7
2022-07-13 16:00,2022-07-13,16,2,0,1130.64,3374.2,743.9
2022-07-13 17:00,2022-07-13,17,2,0,1156.54,3371.8,600.5
2022-07-13 18:00,2022-07-13,18,2,0,1303.93,3296.8,422.4
2022-07-13 19:00,2022-07-13,19,2,0,1322.24,3032.5,238.3
2022-07-13 20:00,2022-07-13,20,2,0,1385.48,2756.0,90.5
2022-07-13 21:00,2022-07-13,21,2,0,1970.29,2621.8,16.4
2022-07-13 22:00,2022-07-13,22,2,0,1999.76,2578.2,0.4
2022-07-13 23:00,2022-07-13,23,2,0,1954.97,2531.9,0.0
2022-07-14 00:00,2022-07-14,0,3,0,2883.35,2304.7,0.0
2022-07-14 01:00,2022-07-14,1,3,0,2215.77,2371.4,0.0
2022-07-14 02:00,2022-07-14,2,3,0,2249.78,2403.1,0.0
2022-07-14 03:00,2022-07-14,3,3,0,2362.52,2314.5,0.0
2022-07-14 04:00,2022-07-14,4,3,0,2376.88,2189.8,0.7
2022-07-14 05:00,2022-07-14,5,3,0,2379.86,2098.6,19.4
2022-07-14 06:00,2022-07-14,6,3,0,2379.19,2129.9,95.8
2022-07-14 07:00,2022-07-14,7,3,0,2482.03,2163.3,208.2
2022-07-14 08:00,2022-07-14,8,3,0,2559.72,2281.9,321.8
2022-07-14 09:00,2022-07-14,9,3,0,2436.41,2363.8,431.2
2022-07-14 10:00,2022-07-14,10,3,0,2345.25,2403.0,528.2
2022-07-14 11:00,2022-07-14,11,3,0,2250.45,2486.7,607.0
2022-07-14 12:00,2022-07-14,12,3,0,1764.74,2682.7,661.5
2022-07-14 13:00,2022-07-14,13,3,0,1383.52,2903.8,705.2
2022-07-14 14:00,2022-07-14,14,3,0,1248.9,3138.5,705.6
2022-07-14 15:00,2022-07-14,15,3,0,1227.77,3293.5,692.5
2022-07-14 16:00,2022-07-14,16,3,0,1220.1,3493.3,643.0
2022-07-14 17:00,2022-07-14,17,3,0,1226.13,3488.8,526.6
2022-07-14 18:00,2022-07-14,18,3,0,1240.34,3463.6,369.4
2022-07-14 19:00,2022-07-14,19,3,0,1250.69,3300.6,211.4
2022-07-14 20:00,2022-07-14,20,3,0,1377.49,3162.1,85.0
2022-07-14 21:00,2022-07-14,21,3,0,1521.11,3036.0,15.9
2022-07-14 22:00,2022-07-14,22,3,0,1611.23,3067.9,0.4
2022-07-14 23:00,2022-07-14,23,3,0,1241.16,3086.5,0.0
2022-07-15 00:00,2022-07-15,0,4,0,701.04,3223.5,0.0
2022-07-15 01:00,2022-07-15,1,4,0,1018.22,3099.8,0.0
2022-07-15 02:00,2022-07-15,2,4,0,1013.31,2997.2,0.0
2022-07-15 03:00,2022-07-15,3,4,0,1013.6,2904.9,0.0
2022-07-15 04:00,2022-07-15,4,4,0,1035.04,2771.7,0.6
2022-07-15 05:00,2022-07-15,5,4,0,1034.22,2601.8,19.1
2022-07-15 06:00,2022-07-15,6,4,0,1266.33,2544.4,99.7
2022-07-15 07:00,2022-07-15,7,4,0,1681.97,2574.3,231.4
2022-07-15 08:00,2022-07-15,8,4,0,1944.97,2627.5,389.7
2022-07-15 09:00,2022-07-15,9,4,0,1991.63,2624.8,561.3
2022-07-15 10:00,2022-07-15,10,4,0,1837.73,2584.7,699.6
2022-07-15 11:00,2022-07-15,11,4,0,1784.75,2567.9,774.1
2022-07-15 12:00,2022-07-15,12,4,0,1533.13,2581.2,789.9
2022-07-15 13:00,2022-07-15,13,4,0,1413.98,2582.2,784.9
2022-07-15 14:00,2022-07-15,14,4,0,1236.71,2630.3,773.6
2022-07-15 15:00,2022-07-15,15,4,0,1237.91,2629.0,749.2
2022-07-15 16:00,2022-07-15,16,4,0,1459.31,2770.8,673.1
2022-07-15 17:00,2022-07-15,17,4,0,1715.01,2671.9,529.4
2022-07-15 18:00,2022-07-15,18,4,0,1968.56,2541.0,350.8
2022-07-15 19:00,2022-07-15,19,4,0,1692.02,2258.4,183.5
2022-07-15 20:00,2022-07-15,20,4,0,2954.93,1994.1,66.3
2022-07-15 21:00,2022-07-15,21,4,0,2859.0,1751.7,11.7
2022-07-15 22:00,2022-07-15,22,4,0,2661.56,1679.4,0.3
2022-07-15 23:00,2022-07-15,23,4,0,2124.85,1689.0,0.0
2022-07-16 00:00,2022-07-16,0,5,1,1740.33,1807.3,0.0
2022-07-16 01:00,2022-07-16,1,5,1,1601.45,2004.8,0.0
2022-07-16 02:00,2022-07-16,2,5,1,1367.69,2234.2,0.0
2022-07-16 03:00,2022-07-16,3,5,1,1367.84,2451.6,0.0
2022-07-16 04:00,2022-07-16,4,5,1,1151.49,2591.0,0.6
2022-07-16 05:00,2022-07-16,5,5,1,1116.21,2594.0,17.6
2022-07-16 06:00,2022-07-16,6,5,1,1128.93,2629.8,90.2
2022-07-16 07:00,2022-07-16,7,5,1,1190.93,2656.0,213.1
2022-07-16 08:00,2022-07-16,8,5,1,1041.41,2689.9,381.5
2022-07-16 09:00,2022-07-16,9,5,1,390.65,2697.5,566.6
2022-07-16 10:00,2022-07-16,10,5,1,264.43,2643.1,724.4
2022-07-16 11:00,2022-07-16,11,5,1,7.96,2554.1,832.1
2022-07-16 12:00,2022-07-16,12,5,1,0.52,2554.9,887.2
2022-07-16 13:00,2022-07-16,13,5,1,-0.37,2500.5,903.5
2022-07-16 14:00,2022-07-16,14,5,1,-0.74,2480.5,880.9
2022-07-16 15:00,2022-07-16,15,5,1,0.0,2494.9,835.0
2022-07-16 16:00,2022-07-16,16,5,1,7.67,2699.3,744.1
2022-07-16 17:00,2022-07-16,17,5,1,235.63,2797.9,598.0
2022-07-16 18:00,2022-07-16,18,5,1,1069.84,2929.7,418.6
2022-07-16 19:00,2022-07-16,19,5,1,1862.23,2841.7,234.3
2022-07-16 20:00,2022-07-16,20,5,1,1740.25,2645.1,86.7
2022-07-16 21:00,2022-07-16,21,5,1,2131.65,2466.9,14.6
2022-07-16 22:00,2022-07-16,22,5,1,2167.59,2450.0,0.3
2022-07-16 23:00,2022-07-16,23,5,1,2155.98,2376.2,0.0
2022-07-17 00:00,2022-07-17,0,6,1,2158.82,2135.3,0.0
2022-07-17 01:00,2022-07-17,1,6,1,1788.48,2058.3,0.0
2022-07-17 02:00,2022-07-17,2,6,1,1493.3,2073.6,0.0
2022-07-17 03:00,2022-07-17,3,6,1,1430.78,2163.7,0.0
2022-07-17 04:00,2022-07-17,4,6,1,1442.47,2252.5,0.5
2022-07-17 05:00,2022-07-17,5,6,1,1415.75,2185.0,15.6
2022-07-17 06:00,2022-07-17,6,6,1,1442.39,2102.0,76.4
2022-07-17 07:00,2022-07-17,7,6,1,1410.76,2001.1,172.6
2022-07-17 08:00,2022-07-17,8,6,1,1410.46,1969.1,289.2
2022-07-17 09:00,2022-07-17,9,6,1,1220.6,1968.3,407.9
2022-07-17 10:00,2022-07-17,10,6,1,861.64,1917.8,528.4
2022-07-17 11:00,2022-07-17,11,6,1,820.26,1783.1,622.4
2022-07-17 12:00,2022-07-17,12,6,1,651.9,1680.3,672.6
2022-07-17 13:00,2022-07-17,13,6,1,542.72,1630.0,691.5
2022-07-17 14:00,2022-07-17,14,6,1,297.86,1567.0,671.6
2022-07-17 15:00,2022-07-17,15,6,1,620.87,1531.1,629.3
2022-07-17 16:00,2022-07-17,16,6,1,813.48,1577.3,551.2
2022-07-17 17:00,2022-07-17,17,6,1,1495.16,1527.1,423.8
2022-07-17 18:00,2022-07-17,18,6,1,2563.41,1443.6,273.1
2022-07-17 19:00,2022-07-17,19,6,1,3053.43,1237.5,142.0
2022-07-17 20:00,2022-07-17,20,6,1,3017.56,1069.5,51.6
2022-07-17 21:00,2022-07-17,21,6,1,3237.19,937.5,9.4
2022-07-17 22:00,2022-07-17,22,6,1,3019.42,903.8,0.3
2022-07-17 23:00,2022-07-17,23,6,1,2957.27,854.2,0.0
2022-07-18 00:00,2022-07-18,0,0,0,2900.93,869.7,0.0
2022-07-18 01:00,2022-07-18,1,0,0,2444.85,905.9,0.0
2022-07-18 02:00,2022-07-18,2,0,0,2227.07,939.3,0.0
2022-07-18 03:00,2022-07-18,3,0,0,2102.11,940.7,0.0
2022-07-18 04:00,2022-07-18,4,0,0,2136.12,885.9,0.5
2022-07-18 05:00,2022-07-18,5,0,0,2269.65,866.6,14.5
2022-07-18 06:00,2022-07-18,6,0,0,2925.79,873.8,68.4
2022-07-18 07:00,2022-07-18,7,0,0,3162.69,903.2,138.7
2022-07-18 08:00,2022-07-18,8,0,0,2792.49,1011.9,209.9
2022-07-18 09:00,2022-07-18,9,0,0,2772.7,1187.6,270.3
2022-07-18 10:00,2022-07-18,10,0,0,2254.83,1330.5,316.6
2022-07-18 11:00,2022-07-18,11,0,0,2258.41,1490.4,339.6
2022-07-18 12:00,2022-07-18,12,0,0,2168.42,1727.7,380.1
2022-07-18 13:00,2022-07-18,13,0,0,2021.21,1908.0,487.9
2022-07-18 14:00,2022-07-18,14,0,0,1802.39,1985.5,608.9
2022-07-18 15:00,2022-07-18,15,0,0,1815.12,1967.0,673.0
2022-07-18 16:00,2022-07-18,16,0,0,2628.98,1779.7,632.3
2022-07-18 17:00,2022-07-18,17,0,0,2977.07,1486.3,501.6
2022-07-18 18:00,2022-07-18,18,0,0,3082.09,1146.6,340.7
2022-07-18 19:00,2022-07-18,19,0,0,4466.35,874.5,190.0
2022-07-18 20:00,2022-07-18,20,0,0,5057.6,700.9,75.3
2022-07-18 21:00,2022-07-18,21,0,0,4465.46,649.2,14.1
2022-07-18 22:00,2022-07-18,22,0,0,3945.59,707.1,0.4
2022-07-18 23:00,2022-07-18,23,0,0,3497.02,714.9,0.0
2022-07-19 00:00,2022-07-19,0,1,0,2995.64,476.0,0.0
2022-07-19 01:00,2022-07-19,1,1,0,2746.51,414.0,0.0
2022-07-19 02:00,2022-07-19,2,1,0,2503.86,367.1,0.0
2022-07-19 03:00,2022-07-19,3,1,0,2420.87,340.7,0.0
2022-07-19 04:00,2022-07-19,4,1,0,2372.33,285.5,0.4
2022-07-19 05:00,2022-07-19,5,1,0,2612.46,219.5,14.2
2022-07-19 06:00,2022-07-19,6,1,0,3275.06,169.6,93.8
2022-07-19 07:00,2022-07-19,7,1,0,3598.32,132.8,235.7
2022-07-19 08:00,2022-07-19,8,1,0,3371.45,106.4,405.6
2022-07-19 09:00,2022-07-19,9,1,0,2870.14,118.8,572.5
2022-07-19 10:00,2022-07-19,10,1,0,2709.89,151.7,712.1
2022-07-19 11:00,2022-07-19,11,1,0,2552.17,181.6,815.4
2022-07-19 12:00,2022-07-19,12,1,0,2562.96,233.6,875.3
2022-07-19 13:00,2022-07-19,13,1,0,2527.23,245.9,891.6
2022-07-19 14:00,2022-07-19,14,1,0,2402.11,263.2,869.0
2022-07-19 15:00,2022-07-19,15,1,0,2591.54,275.6,809.9
2022-07-19 16:00,2022-07-19,16,1,0,2828.54,305.8,710.9
2022-07-19 17:00,2022-07-19,17,1,0,3300.52,315.4,570.3
2022-07-19 18:00,2022-07-19,18,1,0,3603.31,285.0,399.9
2022-07-19 19:00,2022-07-19,19,1,0,4326.43,282.1,223.3
2022-07-19 20:00,2022-07-19,20,1,0,4243.06,351.7,80.1
2022-07-19 21:00,2022-07-19,21,1,0,3469.7,541.2,11.9
2022-07-19 22:00,2022-07-19,22,1,0,2441.71,809.4,0.3
2022-07-19 23:00,2022-07-19,23,1,0,2093.51,1208.8,0.0
2022-07-20 00:00,2022-07-20,0,2,0,1993.62,1560.6,0.0
2022-07-20 01:00,2022-07-20,1,2,0,1797.24,1759.3,0.0
2022-07-20 02:00,2022-07-20,2,2,0,1650.21,1877.9,0.0
2022-07-20 03:00,2022-07-20,3,2,0,1650.58,1968.7,0.0
2022-07-20 04:00,2022-07-20,4,2,0,1209.42,1965.3,0.3
2022-07-20 05:00,2022-07-20,5,2,0,1180.24,1880.3,13.2
2022-07-20 06:00,2022-07-20,6,2,0,1385.86,1887.5,90.1
2022-07-20 07:00,2022-07-20,7,2,0,1886.5,1868.7,230.9
2022-07-20 08:00,2022-07-20,8,2,0,2430.24,1768.7,401.0
2022-07-20 09:00,2022-07-20,9,2,0,2358.25,1757.9,571.8
2022-07-20 10:00,2022-07-20,10,2,0,2227.0,1703.3,718.6
2022-07-20 11:00,2022-07-20,11,2,0,1719.52,1646.8,821.5
2022-07-20 12:00,2022-07-20,12,2,0,1702.69,1723.5,875.8
2022-07-20 13:00,2022-07-20,13,2,0,1756.22,1821.0,889.8
2022-07-20 14:00,2022-07-20,14,2,0,1775.2,1877.5,866.3
2022-07-20 15:00,2022-07-20,15,2,0,2139.53,2005.0,814.6
2022-07-20 16:00,2022-07-20,16,2,0,2377.08,2085.2,718.6
2022-07-20 17:00,2022-07-20,17,2,0,2538.03,1895.8,578.6
2022-07-20 18:00,2022-07-20,18,2,0,2023.55,1713.3,404.8
2022-07-20 19:00,2022-07-20,19,2,0,3265.21,1517.2,222.6
2022-07-20 20:00,2022-07-20,20,2,0,2640.84,1371.5,77.3
2022-07-20 21:00,2022-07-20,21,2,0,2655.58,1235.9,11.0
2022-07-20 22:00,2022-07-20,22,2,0,2678.21,1133.5,0.2
2022-07-20 23:00,2022-07-20,23,2,0,2398.6,1023.8,0.0
2022-07-21 00:00,2022-07-21,0,3,0,2285.33,667.5,0.0
2022-07-21 01:00,2022-07-21,1,3,0,2289.05,527.8,0.0
2022-07-21 02:00,2022-07-21,2,3,0,2368.85,456.5,0.0
2022-07-21 03:00,2022-07-21,3,3,0,2446.57,362.3,0.0
2022-07-21 04:00,2022-07-21,4,3,0,2385.23,256.9,0.4
2022-07-21 05:00,2022-07-21,5,3,0,2421.26,195.0,13.6
2022-07-21 06:00,2022-07-21,6,3,0,3197.67,205.0,73.3
2022-07-21 07:00,2022-07-21,7,3,0,3676.48,295.1,166.9
2022-07-21 08:00,2022-07-21,8,3,0,3635.01,396.0,272.5
2022-07-21 09:00,2022-07-21,9,3,0,3446.46,458.0,365.3
2022-07-21 10:00,2022-07-21,10,3,0,3215.47,503.5,421.4
2022-07-21 11:00,2022-07-21,11,3,0,2836.86,577.8,481.9
2022-07-21 12:00,2022-07-21,12,3,0,2576.09,637.5,519.5
2022-07-21 13:00,2022-07-21,13,3,0,2381.8,725.8,504.1
2022-07-21 14:00,2022-07-21,14,3,0,2343.54,944.9,487.1
2022-07-21 15:00,2022-07-21,15,3,0,2292.33,1217.0,472.7
2022-07-21 16:00,2022-07-21,16,3,0,2404.51,1430.1,439.8
2022-07-21 17:00,2022-07-21,17,3,0,2149.25,1476.0,376.6
2022-07-21 18:00,2022-07-21,18,3,0,3108.64,1499.8,276.2
2022-07-21 19:00,2022-07-21,19,3,0,2977.63,1459.9,151.2
2022-07-21 20:00,2022-07-21,20,3,0,3281.05,1460.9,52.5
2022-07-21 21:00,2022-07-21,21,3,0,3121.15,1484.1,8.2
2022-07-21 22:00,2022-07-21,22,3,0,3222.54,1614.8,0.2
2022-07-21 23:00,2022-07-21,23,3,0,2568.87,1596.0,0.0
2022-07-22 00:00,2022-07-22,0,4,0,2599.2,1612.0,0.0
2022-07-22 01:00,2022-07-22,1,4,0,2323.09,1701.2,0.0
2022-07-22 02:00,2022-07-22,2,4,0,2178.01,1682.5,0.0
2022-07-22 03:00,2022-07-22,3,4,0,2129.62,1711.2,0.0
2022-07-22 04:00,2022-07-22,4,4,0,1668.16,1677.5,0.2
2022-07-22 05:00,2022-07-22,5,4,0,1731.95,1659.1,8.6
2022-07-22 06:00,2022-07-22,6,4,0,2380.86,1693.8,47.8
2022-07-22 07:00,2022-07-22,7,4,0,3193.61,1769.1,119.4
2022-07-22 08:00,2022-07-22,8,4,0,2854.46,1875.9,219.0
2022-07-22 09:00,2022-07-22,9,4,0,2434.98,1940.1,338.5
2022-07-22 10:00,2022-07-22,10,4,0,2518.5,1902.8,467.3
2022-07-22 11:00,2022-07-22,11,4,0,2354.58,1832.1,590.9
2022-07-22 12:00,2022-07-22,12,4,0,2056.82,1878.0,667.3
2022-07-22 13:00,2022-07-22,13,4,0,1786.0,1909.2,694.3
2022-07-22 14:00,2022-07-22,14,4,0,1553.74,1903.8,678.3
2022-07-22 15:00,2022-07-22,15,4,0,1811.46,1921.5,652.8
2022-07-22 16:00,2022-07-22,16,4,0,1833.57,1916.3,596.1
2022-07-22 17:00,2022-07-22,17,4,0,2489.92,1868.5,487.2
2022-07-22 18:00,2022-07-22,18,4,0,3160.86,1803.6,337.3
2022-07-22 19:00,2022-07-22,19,4,0,3066.99,1650.1,188.4
2022-07-22 20:00,2022-07-22,20,4,0,3149.39,1476.3,70.5
2022-07-22 21:00,2022-07-22,21,4,0,2976.91,1234.7,11.5
2022-07-22 22:00,2022-07-22,22,4,0,2934.78,1130.7,0.3
2022-07-22 23:00,2022-07-22,23,4,0,2844.93,1061.1,0.0
2022-07-23 00:00,2022-07-23,0,5,1,2648.02,835.0,0.0
2022-07-23 01:00,2022-07-23,1,5,1,2565.84,796.3,0.0
2022-07-23 02:00,2022-07-23,2,5,1,2620.33,735.1,0.0
2022-07-23 03:00,2022-07-23,3,5,1,2508.81,761.5,0.0
2022-07-23 04:00,2022-07-23,4,5,1,2471.82,786.8,0.2
2022-07-23 05:00,2022-07-23,5,5,1,2466.08,769.8,6.8
2022-07-23 06:00,2022-07-23,6,5,1,2508.96,731.1,37.3
2022-07-23 07:00,2022-07-23,7,5,1,2479.86,729.2,87.3
2022-07-23 08:00,2022-07-23,8,5,1,2559.21,859.8,145.1
2022-07-23 09:00,2022-07-23,9,5,1,2612.66,946.1,209.0
2022-07-23 10:00,2022-07-23,10,5,1,2508.89,978.7,275.8
2022-07-23 11:00,2022-07-23,11,5,1,2288.09,1045.1,335.3
2022-07-23 12:00,2022-07-23,12,5,1,2122.08,1210.0,365.7
2022-07-23 13:00,2022-07-23,13,5,1,1806.96,1358.7,368.7
2022-07-23 14:00,2022-07-23,14,5,1,1369.53,1409.0,354.3
2022-07-23 15:00,2022-07-23,15,5,1,1380.55,1421.3,344.0
2022-07-23 16:00,2022-07-23,16,5,1,1685.69,1581.9,326.5
2022-07-23 17:00,2022-07-23,17,5,1,1978.26,1638.8,291.9
2022-07-23 18:00,2022-07-23,18,5,1,2415.54,1735.7,222.6
2022-07-23 19:00,2022-07-23,19,5,1,2750.83,1597.2,137.4
2022-07-23 20:00,2022-07-23,20,5,1,2880.96,1434.9,56.8
2022-07-23 21:00,2022-07-23,21,5,1,2978.03,1279.5,9.3
2022-07-23 22:00,2022-07-23,22,5,1,2806.44,1286.8,0.2
2022-07-23 23:00,2022-07-23,23,5,1,2426.63,1198.7,0.0
2022-07-24 00:00,2022-07-24,0,6,1,2927.36,614.4,0.0
2022-07-24 01:00,2022-07-24,1,6,1,2823.0,617.8,0.0
2022-07-24 02:00,2022-07-24,2,6,1,2643.01,599.8,0.0
2022-07-24 03:00,2022-07-24,3,6,1,2463.91,604.0,0.0
2022-07-24 04:00,2022-07-24,4,6,1,2353.59,600.2,0.3
2022-07-24 05:00,2022-07-24,5,6,1,2254.14,629.2,11.6
2022-07-24 06:00,2022-07-24,6,6,1,2030.38,682.2,78.3
2022-07-24 07:00,2022-07-24,7,6,1,1942.32,751.1,191.9
2022-07-24 08:00,2022-07-24,8,6,1,1655.66,896.5,323.2
2022-07-24 09:00,2022-07-24,9,6,1,1212.53,1073.2,427.2
2022-07-24 10:00,2022-07-24,10,6,1,1116.5,1215.5,490.3
2022-07-24 11:00,2022-07-24,11,6,1,745.57,1386.2,501.2
2022-07-24 12:00,2022-07-24,12,6,1,533.87,1618.1,473.4
2022-07-24 13:00,2022-07-24,13,6,1,435.32,1810.1,445.8
2022-07-24 14:00,2022-07-24,14,6,1,363.04,2029.2,408.9
2022-07-24 15:00,2022-07-24,15,6,1,479.38,2172.6,369.7
2022-07-24 16:00,2022-07-24,16,6,1,893.71,2178.1,323.6
2022-07-24 17:00,2022-07-24,17,6,1,1904.73,2009.1,274.4
2022-07-24 18:00,2022-07-24,18,6,1,2642.71,1975.4,219.1
2022-07-24 19:00,2022-07-24,19,6,1,2906.07,1756.9,139.5
2022-07-24 20:00,2022-07-24,20,6,1,3117.85,1523.2,53.0
2022-07-24 21:00,2022-07-24,21,6,1,2992.49,1285.1,7.8
2022-07-24 22:00,2022-07-24,22,6,1,2983.11,1172.0,0.2
2022-07-24 23:00,2022-07-24,23,6,1,2787.57,1120.8,0.0
2022-07-25 00:00,2022-07-25,0,0,0,1474.7,1259.1,0.0
2022-07-25 01:00,2022-07-25,1,0,0,1750.19,1420.2,0.0
2022-07-25 02:00,2022-07-25,2,0,0,1475.52,1654.9,0.0
2022-07-25 03:00,2022-07-25,3,0,0,1335.13,1875.3,0.0
2022-07-25 04:00,2022-07-25,4,0,0,1252.57,2085.4,0.1
2022-07-25 05:00,2022-07-25,5,0,0,1158.93,2003.0,5.0
2022-07-25 06:00,2022-07-25,6,0,0,1211.04,1779.5,30.3
2022-07-25 07:00,2022-07-25,7,0,0,1634.52,1740.2,72.3
2022-07-25 08:00,2022-07-25,8,0,0,2917.01,1533.9,124.4
2022-07-25 09:00,2022-07-25,9,0,0,2604.74,1360.9,189.2
2022-07-25 10:00,2022-07-25,10,0,0,2195.71,1271.5,245.2
2022-07-25 11:00,2022-07-25,11,0,0,1974.48,1034.4,300.0
2022-07-25 12:00,2022-07-25,12,0,0,1749.97,1045.9,357.2
2022-07-25 13:00,2022-07-25,13,0,0,1721.91,1088.9,380.5
2022-07-25 14:00,2022-07-25,14,0,0,1655.88,1118.7,372.7
2022-07-25 15:00,2022-07-25,15,0,0,1426.01,1221.0,329.0
2022-07-25 16:00,2022-07-25,16,0,0,1621.04,1290.0,295.7
2022-07-25 17:00,2022-07-25,17,0,0,1982.22,1359.7,263.4
2022-07-25 18:00,2022-07-25,18,0,0,2399.59,1434.9,222.9
2022-07-25 19:00,2022-07-25,19,0,0,2760.92,1424.5,150.8
2022-07-25 20:00,2022-07-25,20,0,0,2778.34,1450.1,61.5
2022-07-25 21:00,2022-07-25,21,0,0,2763.45,1403.9,8.2
2022-07-25 22:00,2022-07-25,22,0,0,2780.42,1480.2,0.2
2022-07-25 23:00,2022-07-25,23,0,0,2383.51,1539.5,0.0
2022-07-26 00:00,2022-07-26,0,1,0,1334.38,1531.6,0.0
2022-07-26 01:00,2022-07-26,1,1,0,1604.99,1657.1,0.0
2022-07-26 02:00,2022-07-26,2,1,0,1522.43,1822.7,0.0
2022-07-26 03:00,2022-07-26,3,1,0,1553.18,2035.8,0.0
2022-07-26 04:00,2022-07-26,4,1,0,1614.23,2233.8,0.1
2022-07-26 05:00,2022-07-26,5,1,0,1169.41,2387.7,6.1
2022-07-26 06:00,2022-07-26,6,1,0,1301.4,2509.5,47.6
2022-07-26 07:00,2022-07-26,7,1,0,1452.83,2653.2,134.4
2022-07-26 08:00,2022-07-26,8,1,0,1630.38,2813.7,236.6
2022-07-26 09:00,2022-07-26,9,1,0,1496.67,2961.8,342.2
2022-07-26 10:00,2022-07-26,10,1,0,1318.75,3082.9,465.1
2022-07-26 11:00,2022-07-26,11,1,0,1225.24,3061.3,566.4
2022-07-26 12:00,2022-07-26,12,1,0,974.43,3268.2,645.0
2022-07-26 13:00,2022-07-26,13,1,0,938.77,3377.6,687.3
2022-07-26 14:00,2022-07-26,14,1,0,910.78,3448.3,693.8
2022-07-26 15:00,2022-07-26,15,1,0,885.32,3548.7,633.1
2022-07-26 16:00,2022-07-26,16,1,0,902.59,3636.1,522.6
2022-07-26 17:00,2022-07-26,17,1,0,946.96,3674.1,395.9
2022-07-26 18:00,2022-07-26,18,1,0,1018.36,3680.6,267.4
2022-07-26 19:00,2022-07-26,19,1,0,1136.5,3463.8,149.6
2022-07-26 20:00,2022-07-26,20,1,0,1422.6,3336.6,54.3
2022-07-26 21:00,2022-07-26,21,1,0,1115.95,3245.0,7.3
2022-07-26 22:00,2022-07-26,22,1,0,1113.65,3335.8,0.2
2022-07-26 23:00,2022-07-26,23,1,0,1004.73,3329.3,0.0
2022-07-27 00:00,2022-07-27,0,2,0,1146.73,3365.6,0.0
2022-07-27 01:00,2022-07-27,1,2,0,1039.53,3322.0,0.0
2022-07-27 02:00,2022-07-27,2,2,0,1023.08,3224.9,0.0
2022-07-27 03:00,2022-07-27,3,2,0,1024.49,3197.4,0.0
2022-07-27 04:00,2022-07-27,4,2,0,1040.65,3118.0,0.2
2022-07-27 05:00,2022-07-27,5,2,0,1011.39,2958.4,8.3
2022-07-27 06:00,2022-07-27,6,2,0,1288.1,2874.9,63.8
2022-07-27 07:00,2022-07-27,7,2,0,1259.29,2893.5,171.3
2022-07-27 08:00,2022-07-27,8,2,0,1287.87,2944.7,311.3
2022-07-27 09:00,2022-07-27,9,2,0,1288.32,2943.5,475.7
2022-07-27 10:00,2022-07-27,10,2,0,1288.92,2884.1,634.5
2022-07-27 11:00,2022-07-27,11,2,0,1413.98,2671.0,758.2
2022-07-27 12:00,2022-07-27,12,2,0,1413.83,2670.4,813.9
2022-07-27 13:00,2022-07-27,13,2,0,1633.59,2569.1,824.5
2022-07-27 14:00,2022-07-27,14,2,0,1750.91,2520.5,800.2
2022-07-27 15:00,2022-07-27,15,2,0,1987.64,2470.9,760.4
2022-07-27 16:00,2022-07-27,16,2,0,2100.05,2355.9,680.8
2022-07-27 17:00,2022-07-27,17,2,0,1894.89,2346.0,546.5
2022-07-27 18:00,2022-07-27,18,2,0,1633.52,2416.1,373.6
2022-07-27 19:00,2022-07-27,19,2,0,2203.08,2252.6,199.9
2022-07-27 20:00,2022-07-27,20,2,0,3626.0,2025.6,67.0
2022-07-27 21:00,2022-07-27,21,2,0,3482.47,1792.6,6.1
2022-07-27 22:00,2022-07-27,22,2,0,3014.37,1766.6,0.0
2022-07-27 23:00,2022-07-27,23,2,0,2903.3,1653.0,0.0
2022-07-28 00:00,2022-07-28,0,3,0,3258.96,1517.6,0.0
2022-07-28 01:00,2022-07-28,1,3,0,2984.42,1380.9,0.0
2022-07-28 02:00,2022-07-28,2,3,0,2977.42,1243.0,0.0
2022-07-28 03:00,2022-07-28,3,3,0,2957.1,1159.9,0.0
2022-07-28 04:00,2022-07-28,4,3,0,2977.42,1084.0,0.2
2022-07-28 05:00,2022-07-28,5,3,0,2977.94,921.6,7.8
