price,area,rooms,built,type,town,zip,centre_km,sold,quarter,date,lat,lon
3333333,119,5,1926,villa,Åbyhøj,8230,3.0,2022,2022Q3,2022-09-29,56.162,10.164
5150000,131,6,1953,villa,Åbyhøj,8230,3.1,2022,2022Q3,2022-09-30,56.157,10.16
3900000,116,4,1981,townhouse,Åbyhøj,8230,4.1,2022,2022Q4,2022-10-02,56.162,10.146
10600000,184,8,1938,villa,Aarhus N,8200,2.6,2022,2022Q4,2022-10-02,56.18,10.216
4460000,174,6,1969,villa,Aarhus V,8210,3.5,2022,2022Q4,2022-10-02,56.176,10.165
2775000,146,5,1971,villa,Tranbjerg J,8310,9.3,2022,2022Q4,2022-10-02,56.088,10.126
2900000,196,7,1935,villa,Aarhus V,8210,2.9,2022,2022Q4,2022-10-02,56.168,10.168
3900000,159,5,1979,villa,Mårslet,8320,10.9,2022,2022Q4,2022-10-03,56.063,10.154
6100000,177,5,2010,villa,Skødstrup,8541,13.3,2022,2022Q4,2022-10-03,56.267,10.294
4400000,173,5,1975,villa,Lystrup,8520,8.8,2022,2022Q4,2022-10-03,56.235,10.199
3100000,147,5,1971,villa,Skødstrup,8541,12.6,2022,2022Q4,2022-10-03,56.26,10.296
3640000,130,4,1999,villa,Tilst,8381,7.0,2022,2022Q4,2022-10-04,56.194,10.119
1300000,80,3,1970,townhouse,Lystrup,8520,8.8,2022,2022Q4,2022-10-04,56.233,10.251
4095000,163,5,2023,villa,Trige,8380,11.3,2022,2022Q4,2022-10-04,56.255,10.161
6150000,181,6,2011,villa,Lystrup,8520,10.5,2022,2022Q4,2022-10-04,56.249,10.245
5550000,149,6,1954,villa,Risskov,8240,4.1,2022,2022Q4,2022-10-04,56.193,10.224
2600000,107,4,1987,townhouse,Beder,8330,11.5,2022,2022Q4,2022-10-04,56.054,10.203
3495000,110,4,1966,villa,Aarhus N,8200,3.1,2022,2022Q4,2022-10-04,56.18,10.182
1950000,92,4,2003,townhouse,Trige,8380,11.8,2022,2022Q4,2022-10-05,56.255,10.138
5050000,157,5,1965,villa,Egå,8250,7.9,2022,2022Q4,2022-10-05,56.214,10.286
3150000,114,4,2016,townhouse,Skødstrup,8541,13.5,2022,2022Q4,2022-10-05,56.265,10.311
3935000,130,4,1972,townhouse,Risskov,8240,5.1,2022,2022Q4,2022-10-05,56.202,10.22
2575000,97,4,1989,townhouse,Lystrup,8520,9.7,2022,2022Q4,2022-10-05,56.242,10.243
3075000,144,4,1942,villa,Harlev J,8462,12.5,2022,2022Q4,2022-10-05,56.155,10.009
4750000,113,4,1958,townhouse,Åbyhøj,8230,2.9,2022,2022Q4,2022-10-06,56.16,10.165
4550000,73,3,1951,townhouse,Aarhus V,8210,2.1,2022,2022Q4,2022-10-06,56.168,10.184
2020000,130,5,1965,villa,Skødstrup,8541,14.8,2022,2022Q4,2022-10-06,56.277,10.311
1835000,98,4,1982,townhouse,Tranbjerg J,8310,8.4,2022,2022Q4,2022-10-06,56.089,10.148
5020000,166,4,2013,villa,Hjortshøj,8530,11.6,2022,2022Q4,2022-10-06,56.254,10.277
2080000,108,5,1987,townhouse,Tranbjerg J,8310,8.0,2022,2022Q4,2022-10-06,56.098,10.136
4150000,164,6,2003,villa,Skødstrup,8541,15.4,2022,2022Q4,2022-10-06,56.28,10.325
3195000,95,3,1985,townhouse,Aarhus N,8200,3.4,2022,2022Q4,2022-10-07,56.179,10.174
5295000,157,5,1965,villa,Risskov,8240,5.1,2022,2022Q4,2022-10-07,56.202,10.225
3739000,165,6,1904,villa,Malling,8340,13.3,2022,2022Q4,2022-10-07,56.038,10.187
4150000,142,5,1973,villa,Skødstrup,8541,12.9,2022,2022Q4,2022-10-08,56.263,10.296
2000000,116,4,1982,townhouse,Åbyhøj,8230,4.1,2022,2022Q4,2022-10-08,56.162,10.145
3200000,145,5,1971,villa,Harlev J,8462,13.4,2022,2022Q4,2022-10-08,56.144,9.996
6000000,170,5,1961,villa,Højbjerg,8270,4.1,2022,2022Q4,2022-10-08,56.124,10.182
6300000,178,5,2007,villa,Egå,8250,12.1,2022,2022Q4,2022-10-09,56.241,10.334
4800000,149,5,1948,villa,Risskov,8240,5.6,2022,2022Q4,2022-10-09,56.202,10.25
3620000,113,3,2003,townhouse,Viby J,8260,5.7,2022,2022Q4,2022-10-09,56.134,10.129
2120000,87,3,1991,townhouse,Tilst,8381,6.3,2022,2022Q4,2022-10-09,56.185,10.123
4350000,152,6,1969,villa,Lystrup,8520,8.9,2022,2022Q4,2022-10-10,56.235,10.24
5495000,176,6,1967,villa,Brabrand,8220,5.3,2022,2022Q4,2022-10-10,56.158,10.125
2050000,93,3,2006,townhouse,Skødstrup,8541,15.6,2022,2022Q4,2022-10-10,56.281,10.326
3398000,127,5,1971,villa,Hjortshøj,8530,10.7,2022,2022Q4,2022-10-10,56.248,10.263
2425000,100,4,1975,villa,Tranbjerg J,8310,8.5,2022,2022Q4,2022-10-10,56.094,10.131
2900000,119,3,1778,villa,Solbjerg,8355,17.0,2022,2022Q4,2022-10-11,56.022,10.081
3275000,141,5,1970,villa,Viby J,8260,5.8,2022,2022Q4,2022-10-11,56.12,10.144
4420000,134,5,2017,townhouse,Egå,8250,7.0,2022,2022Q4,2022-10-11,56.213,10.264
6195000,227,6,1975,villa,Lystrup,8520,9.8,2022,2022Q4,2022-10-11,56.243,10.238
4750000,151,6,1961,villa,Aarhus N,8200,2.9,2022,2022Q4,2022-10-11,56.181,10.193
5450000,166,6,1963,townhouse,Brabrand,8220,5.5,2022,2022Q4,2022-10-11,56.157,10.122
4350000,175,5,2018,villa,Skødstrup,8541,15.2,2022,2022Q4,2022-10-12,56.28,10.318
2800000,124,5,2005,townhouse,Skødstrup,8541,15.5,2022,2022Q4,2022-10-12,56.281,10.325
2300000,166,6,1965,villa,Sabro,8471,13.1,2022,2022Q4,2022-10-12,56.214,10.026
5000000,199,6,1907,villa,Sabro,8471,14.1,2022,2022Q4,2022-10-12,56.197,9.995
3930000,107,4,1962,villa,Brabrand,8220,5.5,2022,2022Q4,2022-10-12,56.159,10.122
4700000,162,5,1961,villa,Risskov,8240,4.9,2022,2022Q4,2022-10-13,56.2,10.227
6200000,209,7,1980,villa,Risskov,8240,4.9,2022,2022Q4,2022-10-13,56.196,10.245
3250000,141,5,1977,villa,Aarhus V,8210,4.3,2022,2022Q4,2022-10-13,56.179,10.153
2735000,117,4,2011,townhouse,Mårslet,8320,11.2,2022,2022Q4,2022-10-14,56.06,10.158
5100000,188,5,2013,villa,Skødstrup,8541,13.6,2022,2022Q4,2022-10-14,56.264,10.316
2550000,124,4,1984,villa,Skødstrup,8541,12.9,2022,2022Q4,2022-10-15,56.262,10.3
4300000,160,8,1956,villa,Risskov,8240,5.0,2022,2022Q4,2022-10-16,56.2,10.23
7700000,120,4,1961,villa,Højbjerg,8270,3.2,2022,2022Q4,2022-10-16,56.131,10.189
13500000,247,6,1927,villa,Risskov,8240,5.3,2022,2022Q4,2022-10-16,56.197,10.256
3045000,120,4,2020,townhouse,Malling,8340,14.2,2022,2022Q4,2022-10-17,56.029,10.19
2402000,98,4,1981,townhouse,Aarhus V,8210,3.6,2022,2022Q4,2022-10-17,56.171,10.158
2400000,158,5,1877,villa,Brabrand,8220,8.2,2022,2022Q4,2022-10-17,56.162,10.079
4800000,184,5,1978,villa,Brabrand,8220,6.8,2022,2022Q4,2022-10-17,56.161,10.102
4113000,120,3,1932,villa,Viby J,8260,4.8,2022,2022Q4,2022-10-18,56.125,10.159
3050000,126,4,1977,villa,Egå,8250,9.7,2022,2022Q4,2022-10-18,56.231,10.292
2249000,240,7,1920,villa,Hjortshøj,8530,14.9,2022,2022Q4,2022-10-18,56.289,10.247
3900000,148,6,1970,townhouse,Brabrand,8220,5.8,2022,2022Q4,2022-10-18,56.161,10.118
2550000,89,3,1962,townhouse,Højbjerg,8270,4.7,2022,2022Q4,2022-10-18,56.12,10.174
3350000,98,4,1987,townhouse,Aarhus N,8200,3.8,2022,2022Q4,2022-10-18,56.189,10.193
2460000,118,4,1980,villa,Hasselager,8361,10.6,2022,2022Q4,2022-10-18,56.107,10.064
5300000,110,5,1964,villa,Højbjerg,8270,4.2,2022,2022Q4,2022-10-19,56.121,10.185
8100000,197,5,1979,villa,Risskov,8240,5.8,2022,2022Q4,2022-10-19,56.2,10.264
5150000,112,5,1924,villa,Højbjerg,8270,4.7,2022,2022Q4,2022-10-19,56.12,10.172
2190000,82,3,2008,townhouse,Brabrand,8220,7.6,2022,2022Q4,2022-10-19,56.159,10.088
3950000,110,4,1976,villa,Egå,8250,9.1,2022,2022Q4,2022-10-19,56.225,10.292
14500000,226,6,1990,villa,Egå,8250,9.5,2022,2022Q4,2022-10-20,56.225,10.303
1600000,85,4,1974,townhouse,Tranbjerg J,8310,9.3,2022,2022Q4,2022-10-20,56.09,10.12
2500000,170,5,2023,villa,Egå,8250,12.2,2022,2022Q4,2022-10-20,56.242,10.334
4600000,130,4,2016,townhouse,Højbjerg,8270,4.8,2022,2022Q4,2022-10-20,56.122,10.165
4100000,145,5,1973,villa,Lystrup,8520,9.1,2022,2022Q4,2022-10-20,56.235,10.25
2775000,123,4,1977,townhouse,Tranbjerg J,8310,8.3,2022,2022Q4,2022-10-20,56.097,10.131
3598000,89,4,1934,villa,Viby J,8260,4.8,2022,2022Q4,2022-10-21,56.124,10.162
1673000,84,3,1985,townhouse,Tilst,8381,7.5,2022,2022Q4,2022-10-21,56.193,10.109
1750000,69,3,2004,townhouse,Tilst,8381,6.9,2022,2022Q4,2022-10-22,56.184,10.111
2550000,104,4,1988,townhouse,Hjortshøj,8530,10.9,2022,2022Q4,2022-10-23,56.25,10.266
1900000,130,4,1925,villa,Hasselager,8361,9.8,2022,2022Q4,2022-10-23,56.113,10.074
3698000,79,3,1981,townhouse,Højbjerg,8270,4.4,2022,2022Q4,2022-10-23,56.117,10.203
2100000,142,5,1980,townhouse,Lystrup,8520,8.1,2022,2022Q4,2022-10-23,56.229,10.235
4820000,204,6,2005,villa,Lystrup,8520,10.2,2022,2022Q4,2022-10-23,56.246,10.246
2700000,111,3,1999,villa,Malling,8340,12.9,2022,2022Q4,2022-10-23,56.041,10.207
10700000,174,6,1960,villa,Højbjerg,8270,5.5,2022,2022Q4,2022-10-24,56.107,10.22
2300000,78,3,1890,villa,Tilst,8381,7.2,2022,2022Q4,2022-10-25,56.192,10.113
3350000,116,4,1974,villa,Beder,8330,10.2,2022,2022Q4,2022-10-25,56.065,10.22
5080000,120,5,1954,villa,Risskov,8240,4.1,2022,2022Q4,2022-10-26,56.193,10.222
4360000,132,5,1943,villa,Åbyhøj,8230,3.7,2022,2022Q4,2022-10-26,56.149,10.153
2850000,122,4,1985,villa,Hasselager,8361,9.5,2022,2022Q4,2022-10-26,56.109,10.084
4535000,124,6,1924,villa,Brabrand,8220,7.0,2022,2022Q4,2022-10-26,56.153,10.098
3050000,96,3,2002,townhouse,Højbjerg,8270,6.7,2022,2022Q4,2022-10-26,56.097,10.216
6850000,239,5,2016,villa,Risskov,8240,5.9,2022,2022Q4,2022-10-27,56.207,10.241
5150000,170,5,2023,villa,Risskov,8240,5.2,2022,2022Q4,2022-10-27,56.198,10.249
2350000,98,4,1963,townhouse,Højbjerg,8270,5.1,2022,2022Q4,2022-10-28,56.119,10.165
7500000,204,6,1968,villa,Højbjerg,8270,5.6,2022,2022Q4,2022-10-29,56.107,10.223
3995000,160,4,1964,villa,Lystrup,8520,8.8,2022,2022Q4,2022-10-29,56.235,10.224
5150000,180,6,1955,villa,Højbjerg,8270,3.1,2022,2022Q4,2022-10-30,56.131,10.19
2700000,77,3,1989,townhouse,Risskov,8240,5.2,2022,2022Q4,2022-10-30,56.203,10.209
800000,137,4,1980,villa,Harlev J,8462,13.5,2022,2022Q4,2022-10-30,56.148,9.993
1700000,120,4,1967,villa,Hjortshøj,8530,14.3,2022,2022Q4,2022-10-30,56.285,10.218
3700000,142,5,1975,villa,Lystrup,8520,9.1,2022,2022Q4,2022-10-30,56.238,10.214
7025000,154,5,1954,villa,Risskov,8240,3.9,2022,2022Q4,2022-10-30,56.191,10.227
2525000,148,6,1979,villa,Trige,8380,11.7,2022,2022Q4,2022-10-30,56.253,10.135
5100000,105,4,1960,villa,Højbjerg,8270,4.0,2022,2022Q4,2022-10-30,56.124,10.184
2675000,116,4,2013,townhouse,Solbjerg,8355,14.3,2022,2022Q4,2022-10-31,56.047,10.092
2000000,116,4,1997,villa,Harlev J,8462,13.7,2022,2022Q4,2022-10-31,56.148,9.99
5495000,130,4,2020,townhouse,Egå,8250,6.7,2022,2022Q4,2022-11-01,56.206,10.274
4900000,137,5,1974,villa,Åbyhøj,8230,2.5,2022,2022Q4,2022-11-01,56.157,10.171
9000000,155,6,1880,villa,Risskov,8240,3.1,2022,2022Q4,2022-11-01,56.183,10.226
3150000,163,4,1966,villa,Mårslet,8320,10.7,2022,2022Q4,2022-11-01,56.065,10.157
5650000,120,5,1952,villa,Højbjerg,8270,4.6,2022,2022Q4,2022-11-01,56.118,10.186
3225000,133,4,1972,villa,Harlev J,8462,12.9,2022,2022Q4,2022-11-01,56.148,10.002
13500000,192,7,1912,villa,Risskov,8240,3.1,2022,2022Q4,2022-11-01,56.182,10.229
2555000,170,7,1972,townhouse,Tranbjerg J,8310,9.7,2022,2022Q4,2022-11-01,56.086,10.12
4650000,182,6,1969,villa,Beder,8330,10.2,2022,2022Q4,2022-11-02,56.065,10.212
2700000,118,4,2003,townhouse,Skødstrup,8541,13.3,2022,2022Q4,2022-11-02,56.265,10.303
2800000,70,3,1900,townhouse,Aarhus V,8210,3.2,2022,2022Q4,2022-11-02,56.167,10.163
2845000,110,4,2020,townhouse,Hasselager,8361,9.2,2022,2022Q4,2022-11-02,56.112,10.086
4303000,99,4,1961,townhouse,Åbyhøj,8230,3.1,2022,2022Q4,2022-11-02,56.158,10.161
3950000,114,4,2008,townhouse,Risskov,8240,4.8,2022,2022Q4,2022-11-02,56.2,10.211
9517000,243,7,1966,villa,Mårslet,8320,8.3,2022,2022Q4,2022-11-02,56.084,10.18
5850000,210,6,2011,villa,Lystrup,8520,10.6,2022,2022Q4,2022-11-03,56.249,10.249
3445000,115,4,2015,townhouse,Hjortshøj,8530,11.4,2022,2022Q4,2022-11-03,56.253,10.276
4950000,172,6,2000,villa,Hjortshøj,8530,10.6,2022,2022Q4,2022-11-04,56.245,10.274
2400000,123,4,1974,townhouse,Malling,8340,12.8,2022,2022Q4,2022-11-05,56.042,10.202
4750000,122,4,1958,villa,Højbjerg,8270,5.0,2022,2022Q4,2022-11-06,56.112,10.199
5200000,182,5,1997,villa,Hjortshøj,8530,10.6,2022,2022Q4,2022-11-06,56.245,10.273
2500000,122,4,1965,villa,Beder,8330,10.5,2022,2022Q4,2022-11-06,56.063,10.204
3300000,140,5,2014,townhouse,Skødstrup,8541,13.3,2022,2022Q4,2022-11-06,56.266,10.298
3230000,149,6,1958,villa,Viby J,8260,3.8,2022,2022Q4,2022-11-06,56.126,10.184
4725000,137,5,2005,villa,Højbjerg,8270,6.4,2022,2022Q4,2022-11-06,56.103,10.175
3300000,160,4,1967,villa,Harlev J,8462,13.4,2022,2022Q4,2022-11-06,56.138,9.997
5550000,180,6,1951,villa,Risskov,8240,4.1,2022,2022Q4,2022-11-06,56.193,10.215
4000000,115,4,1992,villa,Hjortshøj,8530,10.7,2022,2022Q4,2022-11-07,56.248,10.269
5550000,151,6,1907,villa,Højbjerg,8270,4.5,2022,2022Q4,2022-11-07,56.116,10.21
3200000,74,3,1936,villa,Højbjerg,8270,5.1,2022,2022Q4,2022-11-07,56.12,10.161
2895000,130,5,1907,villa,Lystrup,8520,9.9,2022,2022Q4,2022-11-08,56.245,10.231
6065000,110,5,1925,villa,Risskov,8240,4.3,2022,2022Q4,2022-11-08,56.192,10.239
3999000,150,5,2023,townhouse,Hasselager,8361,8.8,2022,2022Q4,2022-11-08,56.114,10.091
3150000,135,4,1969,villa,Harlev J,8462,13.1,2022,2022Q4,2022-11-08,56.144,10.001
1550000,85,4,1971,townhouse,Tranbjerg J,8310,8.2,2022,2022Q4,2022-11-08,56.091,10.153
4000000,147,5,1980,villa,Viby J,8260,5.9,2022,2022Q4,2022-11-08,56.13,10.129
3250000,124,5,1969,villa,Hasselager,8361,8.9,2022,2022Q4,2022-11-09,56.11,10.093
6050000,160,5,2017,townhouse,Åbyhøj,8230,3.7,2022,2022Q4,2022-11-09,56.158,10.151
4400000,175,7,1965,villa,Beder,8330,10.6,2022,2022Q4,2022-11-09,56.061,10.209
2850000,140,4,1928,villa,Hjortshøj,8530,10.4,2022,2022Q4,2022-11-09,56.245,10.27
2498000,150,4,1877,villa,Sabro,8471,11.5,2022,2022Q4,2022-11-10,56.205,10.046
3100000,199,7,1976,villa,Tilst,8381,7.2,2022,2022Q4,2022-11-10,56.176,10.1
8900000,215,4,1979,villa,Risskov,8240,5.3,2022,2022Q4,2022-11-11,56.198,10.255
2250000,100,2,1967,villa,Mårslet,8320,9.0,2022,2022Q4,2022-11-12,56.075,10.204
4950000,210,5,2014,villa,Skødstrup,8541,12.4,2022,2022Q4,2022-11-13,56.255,10.305
5100000,181,6,2016,villa,Mårslet,8320,10.7,2022,2022Q4,2022-11-13,56.065,10.159
3800000,121,4,1904,townhouse,Aarhus N,8200,2.2,2022,2022Q4,2022-11-13,56.176,10.204
3195000,144,5,1980,villa,Lystrup,8520,10.2,2022,2022Q4,2022-11-14,56.248,10.238
3650000,142,5,1986,villa,Højbjerg,8270,5.9,2022,2022Q4,2022-11-14,56.108,10.173
4200000,171,4,2016,villa,Sabro,8471,10.2,2022,2022Q4,2022-11-14,56.199,10.064
3750000,158,5,1976,villa,Lystrup,8520,9.6,2022,2022Q4,2022-11-14,56.243,10.225
3350000,85,4,1949,villa,Aarhus V,8210,3.9,2022,2022Q4,2022-11-14,56.163,10.149
4100000,130,5,1964,villa,Malling,8340,12.8,2022,2022Q4,2022-11-14,56.042,10.198
5450000,167,8,1935,villa,Risskov,8240,4.9,2022,2022Q4,2022-11-15,56.197,10.243
6250000,192,5,2015,villa,Skødstrup,8541,14.4,2022,2022Q4,2022-11-15,56.272,10.318
2800000,155,5,1972,villa,Tilst,8381,6.8,2022,2022Q4,2022-11-15,56.181,10.11
4900000,148,4,1973,townhouse,Egå,8250,8.6,2022,2022Q4,2022-11-15,56.22,10.29
3685000,100,4,1929,villa,Højbjerg,8270,4.4,2022,2022Q4,2022-11-16,56.117,10.202
2150000,100,4,1972,townhouse,Tranbjerg J,8310,9.5,2022,2022Q4,2022-11-16,56.087,10.121
6325000,133,4,1990,villa,Risskov,8240,3.4,2022,2022Q4,2022-11-16,56.186,10.224
17000000,396,10,1926,villa,Viby J,8260,2.9,2022,2022Q4,2022-11-17,56.136,10.183
4595000,138,5,2008,villa,Lystrup,8520,8.9,2022,2022Q4,2022-11-17,56.236,10.193
2375000,69,2,1960,townhouse,Åbyhøj,8230,2.9,2022,2022Q4,2022-11-17,56.158,10.163
2578000,85,3,1974,townhouse,Tranbjerg J,8310,9.3,2022,2022Q4,2022-11-17,56.09,10.121
4525000,136,6,1956,villa,Risskov,8240,3.8,2022,2022Q4,2022-11-17,56.191,10.223
2775000,103,3,2010,townhouse,Tilst,8381,8.7,2022,2022Q4,2022-11-17,56.192,10.085
10060000,144,6,1932,villa,Aarhus N,8200,8.3,2022,2022Q4,2022-11-17,56.227,10.163
2795000,96,4,2005,townhouse,Beder,8330,11.3,2022,2022Q4,2022-11-17,56.055,10.216
2900000,137,6,1974,villa,Solbjerg,8355,15.5,2022,2022Q4,2022-11-17,56.039,10.077
4300000,152,5,2017,villa,Solbjerg,8355,14.6,2022,2022Q4,2022-11-18,56.04,10.103
10600000,252,6,1933,villa,Risskov,8240,5.4,2022,2022Q4,2022-11-19,56.197,10.258
12150000,220,3,2011,villa,Egå,8250,11.6,2022,2022Q4,2022-11-19,56.235,10.336
3685000,145,4,2007,townhouse,Mårslet,8320,11.1,2022,2022Q4,2022-11-20,56.061,10.16
4198000,130,4,1965,villa,Malling,8340,13.0,2022,2022Q4,2022-11-20,56.04,10.198
3900000,150,5,2001,villa,Tilst,8381,7.0,2022,2022Q4,2022-11-20,56.193,10.119
2800000,127,5,1966,villa,Beder,8330,10.3,2022,2022Q4,2022-11-21,56.064,10.21
3050000,112,3,2019,townhouse,Brabrand,8220,6.9,2022,2022Q4,2022-11-21,56.156,10.099
350000,102,5,1877,villa,Sabro,8471,17.0,2022,2022Q4,2022-11-21,56.224,9.965
3945000,146,6,1985,villa,Lystrup,8520,8.8,2022,2022Q4,2022-11-22,56.236,10.2
1600000,130,4,1877,villa,Solbjerg,8355,16.8,2022,2022Q4,2022-11-22,56.029,10.066
4150000,158,5,2019,villa,Trige,8380,11.4,2022,2022Q4,2022-11-22,56.256,10.161
2500000,83,3,2003,townhouse,Lystrup,8520,8.5,2022,2022Q4,2022-11-22,56.233,10.219
2300000,134,5,1962,villa,Brabrand,8220,4.9,2022,2022Q4,2022-11-22,56.156,10.131
3500000,164,5,1978,villa,Beder,8330,10.4,2022,2022Q4,2022-11-22,56.064,10.203
4000000,149,5,1963,villa,Egå,8250,7.7,2022,2022Q4,2022-11-22,56.219,10.265
2550000,141,6,1964,villa,Lystrup,8520,8.5,2022,2022Q4,2022-11-23,56.233,10.225
6400000,102,3,1986,townhouse,Højbjerg,8270,5.3,2022,2022Q4,2022-11-23,56.109,10.221
7650000,158,6,1980,villa,Viby J,8260,12.1,2022,2022Q4,2022-11-23,56.117,10.028
3795000,140,4,1972,townhouse,Egå,8250,7.2,2022,2022Q4,2022-11-23,56.209,10.279
2550000,209,5,1877,villa,Hasselager,8361,10.2,2022,2022Q4,2022-11-23,56.098,10.083
3695000,100,3,1953,villa,Tranbjerg J,8310,8.3,2022,2022Q4,2022-11-25,56.095,10.134
1800000,53,1,2017,townhouse,Risskov,8240,4.4,2022,2022Q4,2022-11-27,56.196,10.215
3330000,136,6,1961,villa,Malling,8340,13.5,2022,2022Q4,2022-11-27,56.036,10.188
1450000,166,5,2023,villa,Solbjerg,8355,15.2,2022,2022Q4,2022-11-27,56.038,10.09
4850000,158,6,1955,villa,Åbyhøj,8230,4.0,2022,2022Q4,2022-11-27,56.151,10.147
1050000,142,6,1947,villa,Solbjerg,8355,17.3,2022,2022Q4,2022-11-28,56.021,10.075
2750000,185,6,2023,villa,Risskov,8240,4.5,2022,2022Q4,2022-11-28,56.197,10.218
1125000,156,5,1887,villa,Hasselager,8361,10.5,2022,2022Q4,2022-11-28,56.096,10.081
4495000,94,4,1958,townhouse,Aarhus N,8200,2.5,2022,2022Q4,2022-11-28,56.177,10.193
4220000,120,4,1936,villa,Højbjerg,8270,4.4,2022,2022Q4,2022-11-28,56.118,10.197
3900000,208,5,2009,villa,Sabro,8471,17.6,2022,2022Q4,2022-11-29,56.24,9.969
4500000,131,4,1957,villa,Viby J,8260,3.6,2022,2022Q4,2022-11-29,56.135,10.168
3350000,101,4,2003,townhouse,Lystrup,8520,8.6,2022,2022Q4,2022-11-30,56.233,10.22
4500000,118,5,1948,townhouse,Aarhus V,8210,2.7,2022,2022Q4,2022-11-30,56.163,10.169
15250000,238,10,1908,villa,Risskov,8240,3.3,2022,2022Q4,2022-11-30,56.183,10.235
2625000,109,4,2015,townhouse,Hasselager,8361,10.7,2022,2022Q4,2022-11-30,56.107,10.063
3750000,101,3,1953,villa,Beder,8330,11.9,2022,2022Q4,2022-11-30,56.051,10.243
5998000,84,4,1900,townhouse,Aarhus C,8000,1.3,2022,2022Q4,2022-11-30,56.147,10.199
3150000,132,4,2014,townhouse,Tranbjerg J,8310,9.8,2022,2022Q4,2022-12-01,56.082,10.127
8600000,184,4,1920,villa,Højbjerg,8270,4.7,2022,2022Q4,2022-12-01,56.115,10.214
2400000,108,4,1973,villa,Tilst,8381,6.7,2022,2022Q4,2022-12-01,56.177,10.109
3575000,140,4,1999,villa,Hasselager,8361,9.5,2022,2022Q4,2022-12-01,56.093,10.109
2450000,130,4,1972,villa,Hjortshøj,8530,10.9,2022,2022Q4,2022-12-01,56.251,10.264
11500000,184,6,1984,villa,Risskov,8240,5.8,2022,2022Q4,2022-12-01,56.198,10.267
1850000,90,3,1959,villa,Lystrup,8520,9.7,2022,2022Q4,2022-12-02,56.243,10.227
3450000,132,5,2008,townhouse,Mårslet,8320,11.3,2022,2022Q4,2022-12-02,56.059,10.161
10800000,207,6,1957,villa,Risskov,8240,4.0,2022,2022Q4,2022-12-03,56.192,10.225
7050000,170,5,2017,villa,Risskov,8240,4.7,2022,2022Q4,2022-12-04,56.196,10.238
2900000,161,6,1969,villa,Viby J,8260,6.5,2022,2022Q4,2022-12-04,56.11,10.146
2245000,116,5,1954,villa,Tilst,8381,8.8,2022,2022Q4,2022-12-04,56.205,10.099
2975000,157,4,1907,villa,Hjortshøj,8530,12.8,2022,2022Q4,2022-12-04,56.272,10.219
1055000,79,2,1952,townhouse,Aarhus N,8200,6.8,2022,2022Q4,2022-12-04,56.214,10.171
5450000,157,5,1948,villa,Viby J,8260,5.8,2022,2022Q4,2022-12-05,56.139,10.123
3600000,150,6,1964,villa,Risskov,8240,5.5,2022,2022Q4,2022-12-05,56.203,10.241
2925000,149,4,2008,townhouse,Hasselager,8361,10.8,2022,2022Q4,2022-12-05,56.106,10.063
4350000,98,5,1950,townhouse,Åbyhøj,8230,3.3,2022,2022Q4,2022-12-06,56.158,10.158
2050000,86,2,2003,townhouse,Tilst,8381,6.9,2022,2022Q4,2022-12-06,56.185,10.112
3650000,111,4,1932,villa,Viby J,8260,5.1,2022,2022Q4,2022-12-06,56.123,10.155
2900000,117,4,1975,villa,Malling,8340,12.7,2022,2022Q4,2022-12-07,56.043,10.196
2200000,155,6,1970,villa,Sabro,8471,13.1,2022,2022Q4,2022-12-07,56.215,10.026
4250000,144,6,1966,villa,Risskov,8240,5.2,2022,2022Q4,2022-12-08,56.203,10.225
7700000,165,4,1973,villa,Højbjerg,8270,5.7,2022,2022Q4,2022-12-09,56.106,10.21
3300000,109,4,2016,townhouse,Viby J,8260,7.1,2022,2022Q4,2022-12-10,56.129,10.108
3700000,125,4,1937,villa,Viby J,8260,5.1,2022,2022Q4,2022-12-10,56.122,10.157
8800000,124,2,2019,villa,Egå,8250,10.6,2022,2022Q4,2022-12-11,56.23,10.318
6500000,223,6,2006,villa,Harlev J,8462,13.0,2022,2022Q4,2022-12-11,56.159,10.001
3350000,103,3,1916,townhouse,Åbyhøj,8230,2.6,2022,2022Q4,2022-12-11,56.154,10.169
3050000,137,6,1974,villa,Tranbjerg J,8310,9.4,2022,2022Q4,2022-12-11,56.089,10.12
2900000,136,4,2012,townhouse,Hasselager,8361,10.7,2022,2022Q4,2022-12-12,56.108,10.062
3298000,123,3,1999,villa,Viby J,8260,6.3,2022,2022Q4,2022-12-12,56.128,10.123
2450000,74,2,1877,townhouse,Aarhus V,8210,3.2,2022,2022Q4,2022-12-12,56.167,10.163
6250000,172,5,2022,villa,Egå,8250,11.8,2022,2022Q4,2022-12-12,56.241,10.327
6200000,138,6,1900,villa,Viby J,8260,3.1,2022,2022Q4,2022-12-12,56.133,10.184
4210000,142,6,1967,villa,Aarhus V,8210,3.3,2022,2022Q4,2022-12-13,56.162,10.158
6150000,98,3,1877,townhouse,Aarhus C,8000,0.6,2022,2022Q4,2022-12-13,56.162,10.213
3100000,134,6,1976,townhouse,Åbyhøj,8230,4.0,2022,2022Q4,2022-12-13,56.161,10.146
3500000,178,8,1979,villa,Tilst,8381,6.3,2022,2022Q4,2022-12-13,56.177,10.115
5600000,172,7,1947,villa,Risskov,8240,3.8,2022,2022Q4,2022-12-14,56.189,10.231
3850000,152,5,1957,villa,Risskov,8240,3.3,2022,2022Q4,2022-12-14,56.187,10.216
