date,ticker,close,volume
2018-08-22,JPM,92.5159,8314700
2018-08-23,JPM,92.3228,9265400
2018-08-24,JPM,92.2825,8845700
2018-08-27,JPM,93.9161,13768000
2018-08-28,JPM,93.4574,8302600
2018-08-29,JPM,93.1516,7221700
2018-08-30,JPM,92.6929,8991800
2018-08-31,JPM,92.2020,13065700
2018-09-04,JPM,92.6607,10174200
2018-09-05,JPM,92.2101,11462400
2018-09-06,JPM,91.8158,9877600
2018-09-07,JPM,91.9929,10955600
2018-09-10,JPM,91.5020,8276900
2018-09-11,JPM,92.0814,9333800
2018-09-12,JPM,90.9950,10800800
2018-09-13,JPM,91.3491,12470800
2018-09-14,JPM,91.3330,10337900
2018-09-17,JPM,91.6066,9561300
2018-09-18,JPM,91.9768,7944200
2018-09-19,JPM,94.6484,16052800
2018-09-20,JPM,95.4611,15590000
2018-09-21,JPM,94.8334,24788200
2018-09-24,JPM,93.9241,12492500
2018-09-25,JPM,93.6586,9308300
2018-09-26,JPM,92.5561,14023600
2018-09-27,JPM,92.1538,13283000
2018-09-28,JPM,90.8019,15815100
2018-10-01,JPM,91.3330,10146300
2018-10-02,JPM,91.7112,13753100
2018-10-03,JPM,92.5722,17142000
2018-10-04,JPM,93.4069,16357400
2018-10-05,JPM,92.8802,13777600
2018-10-08,JPM,93.4474,14370900
2018-10-09,JPM,92.7991,14069500
2018-10-10,JPM,90.3276,23086400
2018-10-11,JPM,87.6211,33705600
2018-10-12,JPM,86.6649,32075700
2018-10-15,JPM,86.1706,18903200
2018-10-16,JPM,88.0182,19302800
2018-10-17,JPM,88.9987,18794500
2018-10-18,JPM,87.5887,17582500
2018-10-19,JPM,87.4428,15234500
2018-10-22,JPM,86.1868,16199100
2018-10-23,JPM,85.2874,21407500
2018-10-24,JPM,83.6991,23168900
2018-10-25,JPM,84.9713,17464700
2018-10-26,JPM,83.8044,19174900
2018-10-29,JPM,84.9632,18445200
2018-10-30,JPM,86.4623,18019700
2018-10-31,JPM,88.3423,20860000
2018-11-01,JPM,88.3099,13065000
2018-11-02,JPM,87.8237,19009200
2018-11-05,JPM,88.3990,10276400
2018-11-06,JPM,88.8123,10825000
2018-11-07,JPM,90.3357,12679600
2018-11-08,JPM,91.0650,11662500
2018-11-09,JPM,90.1818,10432200
2018-11-12,JPM,88.2856,13279700
2018-11-13,JPM,88.8042,13746100
2018-11-14,JPM,86.9729,18361400
2018-11-15,JPM,89.1931,19100000
2018-11-16,JPM,89.1283,13798600
2018-11-19,JPM,89.8090,13987000
2018-11-20,JPM,87.8804,18936200
2018-11-21,JPM,87.2241,10619600
2018-11-23,JPM,86.4218,6488400
2018-11-26,JPM,88.5368,13948300
2018-11-27,JPM,88.9095,9238200
2018-11-28,JPM,89.8981,13977300
2018-11-29,JPM,89.1850,11144300
2018-11-30,JPM,90.1007,18652700
2018-12-03,JPM,90.9516,16034500
2018-12-04,JPM,86.8918,23555900
2018-12-06,JPM,85.2387,27213900
2018-12-07,JPM,83.6991,19248600
2018-12-10,JPM,82.1352,23636400
2018-12-11,JPM,81.3329,16860700
2018-12-12,JPM,81.8596,22621500
2018-12-13,JPM,81.9407,17250900
2018-12-14,JPM,81.2681,19879500
2018-12-17,JPM,80.2309,25113500
2018-12-18,JPM,79.8500,20837200
2018-12-19,JPM,78.8371,28767900
2018-12-20,JPM,78.1564,31825200
2018-12-21,JPM,76.3089,41313900
2018-12-24,JPM,74.6639,17009300
2018-12-26,JPM,77.7594,22542900
2018-12-27,JPM,78.6345,20304700
2018-12-28,JPM,78.4644,17963300
2018-12-31,JPM,79.1045,13237200
2019-01-02,JPM,80.4740,15670900
2019-01-03,JPM,79.3303,16286400
2019-01-04,JPM,82.2548,16935200
2019-01-07,JPM,82.3120,15430700
2019-01-08,JPM,82.1568,13578800
2019-01-09,JPM,82.0179,14230300
2019-01-10,JPM,82.0098,14376100
2019-01-11,JPM,81.6177,15439900
2019-01-14,JPM,82.4591,21258500
2019-01-15,JPM,83.0636,26504900
2019-01-16,JPM,83.7335,18533000
2019-01-17,JPM,84.0766,14247600
2019-01-18,JPM,85.4408,16428700
2019-01-22,JPM,84.0929,17083700
2019-01-23,JPM,83.8805,12146700
2019-01-24,JPM,83.9295,11296800
2019-01-25,JPM,84.4605,14369400
2019-01-28,JPM,84.8608,12283100
2019-01-29,JPM,85.0977,9743300
2019-01-30,JPM,85.2938,12526300
2019-01-31,JPM,84.5504,17520600
2019-02-01,JPM,84.8608,13000800
2019-02-04,JPM,85.1631,9871500
2019-02-05,JPM,84.7873,12763000
2019-02-06,JPM,84.7464,8745000
2019-02-07,JPM,83.6354,13177500
2019-02-08,JPM,82.8022,12892600
2019-02-11,JPM,82.4100,10978500
2019-02-12,JPM,83.8151,12852300
2019-02-13,JPM,84.2155,10754100
2019-02-14,JPM,83.6681,11518500
2019-02-15,JPM,86.2251,14716900
2019-02-19,JPM,85.9228,12764900
2019-02-20,JPM,86.3394,10030300
2019-02-21,JPM,86.1597,8400100
2019-02-22,JPM,85.7757,10647300
2019-02-25,JPM,86.6743,11230700
2019-02-26,JPM,86.0126,15465400
2019-02-27,JPM,85.9064,9968800
2019-02-28,JPM,85.2529,15156900
2019-03-01,JPM,85.3101,13813300
2019-03-04,JPM,85.1140,12466300
2019-03-05,JPM,85.0487,10856600
2019-03-06,JPM,84.7301,9070800
2019-03-07,JPM,84.1174,12705700
2019-03-08,JPM,84.1501,10582400
2019-03-11,JPM,85.2447,9763200
2019-03-12,JPM,84.9915,10219100
2019-03-13,JPM,85.2774,13022200
2019-03-14,JPM,86.0535,10926500
2019-03-15,JPM,87.0420,24811700
2019-03-18,JPM,87.5648,12935500
2019-03-19,JPM,87.2462,12889300
2019-03-20,JPM,85.3836,14920700
2019-03-21,JPM,84.0357,19751000
2019-03-22,JPM,81.4951,31115200
2019-03-25,JPM,80.8171,21032300
2019-03-26,JPM,81.6258,15987100
2019-03-27,JPM,81.3481,12753200
2019-03-28,JPM,82.2712,12454100
2019-03-29,JPM,82.6960,14523400
2019-04-01,JPM,85.4817,17499300
2019-04-02,JPM,85.8901,10295400
2019-04-03,JPM,86.0617,11499200
2019-04-04,JPM,86.8931,11952100
2019-04-05,JPM,86.6873,9933700
2019-04-08,JPM,86.9672,8056300
2019-04-09,JPM,86.3251,9092200
2019-04-10,JPM,86.7119,10882300
2019-04-11,JPM,87.4446,11183800
2019-04-12,JPM,91.5439,25834100
2019-04-15,JPM,90.4985,15163800
2019-04-16,JPM,91.4534,11583200
2019-04-17,JPM,94.0875,17791900
2019-04-18,JPM,93.3960,12501900
2019-04-22,JPM,93.5113,7975900
2019-04-23,JPM,93.6265,9193100
2019-04-24,JPM,93.4701,9245700
2019-04-25,JPM,93.5195,9311800
2019-04-26,JPM,94.2274,7889300
2019-04-29,JPM,95.5857,14242200
2019-04-30,JPM,95.5280,11389100
2019-05-01,JPM,94.7954,10412900
2019-05-02,JPM,95.0012,8613300
2019-05-03,JPM,95.5857,8185400
2019-05-06,JPM,94.7378,9387000
2019-05-07,JPM,93.1902,15017700
2019-05-08,JPM,92.6964,9575800
2019-05-09,JPM,92.6223,12205900
2019-05-10,JPM,92.6140,13189000
2019-05-13,JPM,90.0951,13783700
2019-05-14,JPM,90.8113,10503600
2019-05-15,JPM,90.4656,10142000
2019-05-16,JPM,91.6262,9672700
2019-05-17,JPM,91.1817,9570100
2019-05-20,JPM,91.6592,8518200
2019-05-21,JPM,91.9720,7967900
2019-05-22,JPM,91.2229,7918900
2019-05-23,JPM,89.4284,14558000
2019-05-24,JPM,90.3092,8537300
2019-05-28,JPM,89.3296,11665500
2019-05-29,JPM,89.0827,9966400
2019-05-30,JPM,88.1278,10367800
2019-05-31,JPM,87.2223,10952800
2019-06-03,JPM,87.6339,11680700
2019-06-04,JPM,90.3339,12858600
2019-06-05,JPM,90.6549,8340500
2019-06-06,JPM,90.8525,8726700
2019-06-07,JPM,89.8564,10618900
2019-06-10,JPM,90.8278,11380600
2019-06-11,JPM,91.1076,9847700
2019-06-12,JPM,89.9470,9670500
2019-06-13,JPM,90.1692,8406900
2019-06-14,JPM,90.3997,9077400
2019-06-17,JPM,89.9058,8128600
2019-06-18,JPM,91.1323,11057300
2019-06-19,JPM,90.4738,13126500
2019-06-20,JPM,90.7043,13638000
2019-06-21,JPM,90.0869,27089500
2019-06-24,JPM,89.4448,13039600
2019-06-25,JPM,88.7040,18660100
2019-06-26,JPM,89.2967,10324600
2019-06-27,JPM,89.5930,10906600
2019-06-28,JPM,92.0296,21634700
2019-07-01,JPM,93.5772,12724500
2019-07-02,JPM,93.6759,10174900
2019-07-03,JPM,93.5267,6849400
2019-07-05,JPM,94.0821,7929400
2019-07-08,JPM,93.5681,6917200
2019-07-09,JPM,93.9661,8947300
2019-07-10,JPM,93.6925,9242300
2019-07-11,JPM,94.5878,11595200
2019-07-12,JPM,95.5826,10783400
2019-07-15,JPM,94.4220,12946600
2019-07-16,JPM,95.4334,16945000
2019-07-17,JPM,94.4966,13120900
2019-07-18,JPM,95.0603,9397200
2019-07-19,JPM,94.1236,10402800
2019-07-22,JPM,94.7288,9061100
2019-07-23,JPM,96.4613,12752200
2019-07-24,JPM,96.8509,10011000
2019-07-25,JPM,95.9225,10138400
2019-07-26,JPM,96.3453,12800400
2019-07-29,JPM,96.0385,8500400
2019-07-30,JPM,95.8230,7121100
2019-07-31,JPM,96.1629,13648000
2019-08-01,JPM,93.6262,15664500
2019-08-02,JPM,93.6179,11025500
2019-08-05,JPM,90.8325,15855300
2019-08-06,JPM,91.5454,10203500
2019-08-07,JPM,89.5558,17320900
2019-08-08,JPM,91.0729,10903300
2019-08-09,JPM,90.9734,9980800
2019-08-12,JPM,89.2657,9393700
2019-08-13,JPM,90.6418,12124700
2019-08-14,JPM,86.8782,19491800
2019-08-15,JPM,87.2098,13365600
2019-08-16,JPM,89.2988,11830600
2019-08-19,JPM,90.1030,8265400
2019-08-20,JPM,88.9590,8374000
2019-08-21,JPM,89.2076,8189300
2019-08-22,JPM,90.1278,9343400
2019-08-23,JPM,87.8896,14762300
2019-08-26,JPM,88.5942,8209500
2019-08-27,JPM,87.6574,14331800
2019-08-28,JPM,88.5362,10585500
2019-08-29,JPM,90.5423,10002200
2019-08-30,JPM,91.0729,10170300
2019-09-03,JPM,89.9952,9868800
2019-09-04,JPM,91.0812,6929200
2019-09-05,JPM,93.1537,13224700
2019-09-06,JPM,93.3526,7836600
2019-09-09,JPM,95.6655,13985100
2019-09-10,JPM,96.8841,14333100
2019-09-11,JPM,97.1494,9919200
2019-09-12,JPM,97.7463,12283500
2019-09-13,JPM,99.6695,16257200
2019-09-16,JPM,98.7825,11993900
2019-09-17,JPM,98.2934,10735400
2019-09-18,JPM,99.2799,10665600
2019-09-19,JPM,98.9649,9382600
2019-09-20,JPM,98.5670,21862800
2019-09-23,JPM,98.5504,9135100
2019-09-24,JPM,97.2654,11696500
2019-09-25,JPM,97.8209,9389400
2019-09-26,JPM,97.0167,9899200
2019-09-27,JPM,97.5887,10207800
2019-09-30,JPM,97.5639,9755000
2019-10-01,JPM,95.7898,11250300
2019-10-02,JPM,93.8832,12548700
2019-10-03,JPM,93.7495,12735200
2019-10-04,JPM,95.7801,9453100
2019-10-07,JPM,95.5711,6771600
2019-10-08,JPM,93.4403,10806300
2019-10-09,JPM,94.1171,7273700
2019-10-10,JPM,95.4374,10994100
2019-10-11,JPM,97.0502,15076500
2019-10-14,JPM,97.3092,8779000
2019-10-15,JPM,100.2423,23379000
2019-10-16,JPM,100.0083,11087700
2019-10-17,JPM,100.5682,10818500
2019-10-18,JPM,100.7437,10417400
2019-10-21,JPM,103.2422,12714600
2019-10-22,JPM,104.2784,12549100
2019-10-23,JPM,104.5542,8828300
2019-10-24,JPM,104.4790,8020500
2019-10-25,JPM,105.3146,9055700
2019-10-28,JPM,105.7157,9522200
2019-10-29,JPM,105.6488,9797300
2019-10-30,JPM,105.0639,8513700
2019-10-31,JPM,104.3871,11589100
2019-11-01,JPM,106.7937,11682600
2019-11-04,JPM,107.6460,9159900
2019-11-05,JPM,107.8800,13747600
2019-11-06,JPM,108.0471,11231100
2019-11-07,JPM,108.6321,13528900
2019-11-08,JPM,108.9496,9293400
2019-11-11,JPM,108.5652,8679000
2019-11-12,JPM,107.9301,9099000
2019-11-13,JPM,107.3619,8023300
2019-11-14,JPM,107.4622,8483400
2019-11-15,JPM,108.2393,10163600
2019-11-18,JPM,109.1501,8749300
2019-11-19,JPM,109.1167,8824500
2019-11-20,JPM,108.3229,11782800
2019-11-21,JPM,108.5736,7705500
2019-11-22,JPM,109.2922,8167900
2019-11-25,JPM,109.8771,10068500
2019-11-26,JPM,110.0276,10490700
2019-11-27,JPM,110.3535,6607900
2019-11-29,JPM,110.1028,5712000
2019-12-02,JPM,109.8605,8615600
2019-12-03,JPM,108.4482,10361300
2019-12-04,JPM,110.5874,10318200
2019-12-05,JPM,111.1891,9587400
2019-12-06,JPM,112.8436,10170600
2019-12-09,JPM,112.3172,8498200
2019-12-10,JPM,112.3924,7532900
2019-12-11,JPM,112.1250,9011900
2019-12-12,JPM,115.3338,13717400
2019-12-13,JPM,114.3227,10592100
2019-12-16,JPM,114.7656,11372000
2019-12-17,JPM,115.4675,11546800
2019-12-18,JPM,115.3506,10381500
2019-12-19,JPM,114.7739,9350400
2019-12-20,JPM,114.6820,29992600
2019-12-23,JPM,114.6486,9738400
2019-12-24,JPM,114.9661,3324300
2019-12-26,JPM,116.1862,6770900
2019-12-27,JPM,116.2697,7868200
2019-12-30,JPM,115.8436,6963000
2019-12-31,JPM,116.4870,7201600
2020-01-02,JPM,117.8992,10803700
2020-01-03,JPM,116.3433,10386800
2020-01-06,JPM,116.2509,10259000
2020-01-07,JPM,114.2745,10531300
2020-01-08,JPM,115.1660,9695300
2020-01-09,JPM,115.5865,9469000
2020-01-10,JPM,114.4343,10190900
2020-01-13,JPM,115.3846,12355200
2020-01-14,JPM,116.7302,24906000
2020-01-15,JPM,114.9809,16293400
2020-01-16,JPM,115.4267,10783800
2020-01-17,JPM,116.2256,14697700
2020-01-21,JPM,115.0818,8474200
2020-01-22,JPM,114.9473,7549100
2020-01-23,JPM,114.8296,9345700
2020-01-24,JPM,111.9786,15166400
2020-01-27,JPM,111.0367,12860500
2020-01-28,JPM,113.0551,13062800
2020-01-29,JPM,112.8869,9326000
2020-01-30,JPM,114.2830,9048900
2020-01-31,JPM,111.3142,12785200
2020-02-03,JPM,112.1636,10021100
2020-02-04,JPM,113.7783,9157100
2020-02-05,JPM,115.7126,10150700
2020-02-06,JPM,115.7294,8992300
2020-02-07,JPM,115.3594,6379800
2020-02-10,JPM,115.8388,5960700
2020-02-11,JPM,116.0574,6578600
2020-02-12,JPM,116.0574,7958000
2020-02-13,JPM,115.9565,7447500
2020-02-14,JPM,115.6033,6627600
2020-02-18,JPM,114.0727,8996400
2020-02-19,JPM,115.6285,7071200
2020-02-20,JPM,115.6285,7422800
2020-02-21,JPM,114.2156,9772800
2020-02-24,JPM,111.1460,13618400
2020-02-25,JPM,106.1841,20797200
2020-02-26,JPM,106.5037,24825600
2020-02-27,JPM,102.0717,23005500
2020-02-28,JPM,97.6480,45931400
2020-03-02,JPM,102.1978,27355400
2020-03-03,JPM,98.3629,32547700
2020-03-04,JPM,100.7934,25795900
2020-03-05,JPM,95.8483,25025600
2020-03-06,JPM,90.8948,38159400
2020-03-09,JPM,78.5826,40352000
2020-03-10,JPM,84.6883,31102700
2020-03-11,JPM,80.7020,38127000
2020-03-12,JPM,74.0497,49725200
2020-03-13,JPM,87.3879,38543300
2020-03-16,JPM,74.3104,38589700
2020-03-17,JPM,78.8518,35239800
2020-03-18,JPM,70.5511,41525600
2020-03-19,JPM,71.7369,32175100
2020-03-20,JPM,70.2231,30150800
2020-03-23,JPM,66.4639,32536600
2020-03-24,JPM,74.3693,34363200
2020-03-25,JPM,77.1446,38111700
2020-03-26,JPM,82.5185,29826300
2020-03-27,JPM,76.6399,30041500
2020-03-30,JPM,78.6331,21656900
2020-03-31,JPM,75.7148,23379300
2020-04-01,JPM,70.9464,28029600
2020-04-02,JPM,73.5956,24018000
2020-04-03,JPM,71.4202,21199400
2020-04-06,JPM,76.0173,26820800
2020-04-07,JPM,77.0200,22563800
2020-04-08,JPM,80.1300,22903300
2020-04-09,JPM,87.3188,42055900
2020-04-13,JPM,83.4355,26911900
2020-04-14,JPM,81.1497,46151300
2020-04-15,JPM,77.1475,30118600
2020-04-16,JPM,74.2073,32449600
2020-04-17,JPM,80.8778,30191900
2020-04-20,JPM,77.9292,23679400
2020-04-21,JPM,75.6689,23035000
2020-04-22,JPM,75.9153,16662400
2020-04-23,JPM,75.9578,16638800
2020-04-24,JPM,77.0795,15809200
2020-04-27,JPM,80.4019,22870200
2020-04-28,JPM,80.9712,20238900
2020-04-29,JPM,83.1551,20462600
2020-04-30,JPM,81.3706,19127600
2020-05-01,JPM,79.2378,18547700
2020-05-04,JPM,78.2946,15725900
2020-05-05,JPM,78.1756,18064100
2020-05-06,JPM,76.7056,20978000
2020-05-07,JPM,77.5043,16771900
2020-05-08,JPM,78.7704,20487800
2020-05-11,JPM,76.4507,31907600
2020-05-12,JPM,73.9524,27962900
2020-05-13,JPM,71.4032,35451600
2020-05-14,JPM,74.3688,35152500
2020-05-15,JPM,72.9922,26099000
2020-05-18,JPM,76.8585,30504400
2020-05-19,JPM,75.3460,19597300
2020-05-20,JPM,77.6063,20552400
2020-05-21,JPM,76.6206,14621400
2020-05-22,JPM,76.0258,13557900
2020-05-26,JPM,81.4216,41233900
2020-05-27,JPM,86.1376,39402000
2020-05-28,JPM,84.8545,24713900
2020-05-29,JPM,82.6877,26526400
2020-06-01,JPM,83.7839,15176800
2020-06-02,JPM,84.0643,21195000
2020-06-03,JPM,88.6019,25941100
2020-06-04,JPM,90.4458,26784700
2020-06-05,JPM,94.5160,42231000
2020-06-08,JPM,96.4024,24881800
2020-06-09,JPM,93.9297,17031100
2020-06-10,JPM,90.1229,24913300
2020-06-11,JPM,82.6027,36259200
2020-06-12,JPM,84.8630,24856800
2020-06-15,JPM,86.0357,22153600
2020-06-16,JPM,86.7240,22193600
2020-06-17,JPM,84.5316,15639800
2020-06-18,JPM,84.0728,16591900
2020-06-19,JPM,83.1126,40371200
2020-06-22,JPM,82.2119,16216900
2020-06-23,JPM,83.2145,15381400
2020-06-24,JPM,80.4359,22919800
2020-06-25,JPM,83.2400,25743600
2020-06-26,JPM,78.6770,41896300
2020-06-29,JPM,79.0253,18499700
2020-06-30,JPM,79.9261,19137000
2020-07-01,JPM,79.2463,18755700
2020-07-02,JPM,79.5037,27845600
2020-07-06,JPM,81.5115,18625300
2020-07-07,JPM,79.2120,25757200
2020-07-08,JPM,80.0528,18762200
2020-07-09,JPM,78.3196,25600800
2020-07-10,JPM,82.6011,28954200
2020-07-13,JPM,83.7852,32079200
2020-07-14,JPM,84.2657,42731700
2020-07-15,JPM,85.5699,22508400
2020-07-16,JPM,85.8101,16886900
2020-07-17,JPM,84.2228,16137700
2020-07-20,JPM,83.4849,14458100
2020-07-21,JPM,85.2953,17798100
2020-07-22,JPM,84.6775,14271200
2020-07-23,JPM,84.9263,12870200
2020-07-24,JPM,84.3257,12744200
2020-07-27,JPM,83.1417,11959100
2020-07-28,JPM,83.5020,11754300
2020-07-29,JPM,85.5270,12743500
2020-07-30,JPM,83.2446,14834800
2020-07-31,JPM,82.9186,14535000
2020-08-03,JPM,82.4553,12962800
2020-08-04,JPM,81.9833,13366200
2020-08-05,JPM,83.4077,15260900
2020-08-06,JPM,83.4334,10482100
2020-08-07,JPM,85.2695,14743700
2020-08-10,JPM,86.3506,14989900
2020-08-11,JPM,89.0791,31518600
2020-08-12,JPM,88.3241,19240800
2020-08-13,JPM,87.8350,13598600
2020-08-14,JPM,87.8694,12134400
2020-08-17,JPM,85.5527,14988000
2020-08-18,JPM,84.3601,13246500
2020-08-19,JPM,84.5574,13533000
2020-08-20,JPM,83.5449,13672600
2020-08-21,JPM,83.5020,12228300
2020-08-24,JPM,85.8530,17898300
2020-08-25,JPM,86.2305,13648900
2020-08-26,JPM,85.0207,12052400
2020-08-27,JPM,87.8178,22163900
2020-08-28,JPM,88.1782,13756700
2020-08-31,JPM,85.9645,14219400
2020-09-01,JPM,85.9216,11595600
2020-09-02,JPM,87.2173,14475700
2020-09-03,JPM,86.9427,23281200
2020-09-04,JPM,88.8217,26325500
2020-09-08,JPM,85.7329,22108600
2020-09-09,JPM,86.5480,13434000
2020-09-10,JPM,85.6557,15922800
2020-09-11,JPM,86.7196,13784300
2020-09-14,JPM,87.9208,19017400
2020-09-15,JPM,85.1837,23683000
2020-09-16,JPM,85.5441,19270600
2020-09-17,JPM,84.5660,18290100
2020-09-18,JPM,84.3858,20121600
2020-09-21,JPM,81.7774,28378800
2020-09-22,JPM,80.8851,19257000
2020-09-23,JPM,79.5723,19952700
2020-09-24,JPM,79.5037,18366500
2020-09-25,JPM,80.1987,13293100
2020-09-28,JPM,82.5067,20894100
2020-09-29,JPM,81.8118,12848200
2020-09-30,JPM,82.6011,16400600
2020-10-01,JPM,83.2017,15778700
2020-10-02,JPM,83.9911,15149600
2020-10-05,JPM,85.7664,13871900
2020-10-06,JPM,84.8831,19220400
2020-10-07,JPM,86.3639,16358500
2020-10-08,JPM,88.1391,15659000
2020-10-09,JPM,87.6369,13689100
2020-10-12,JPM,88.7107,16058000
2020-10-13,JPM,87.2732,21697300
2020-10-14,JPM,86.7882,15204100
2020-10-15,JPM,88.0872,17171200
2020-10-16,JPM,87.9053,13275000
2020-10-19,JPM,86.4245,11725700
2020-10-20,JPM,86.9181,11257100
2020-10-21,JPM,86.0521,10730500
2020-10-22,JPM,89.0917,14837200
2020-10-23,JPM,89.8971,15087600
2020-10-26,JPM,87.6715,12410700
2020-10-27,JPM,86.0175,10391700
2020-10-28,JPM,83.6014,16389500
2020-10-29,JPM,84.1470,14208800
2020-10-30,JPM,84.9004,15194500
2020-11-02,JPM,86.8142,15011600
2020-11-03,JPM,89.5507,17482600
2020-11-04,JPM,86.8142,18886500
2020-11-05,JPM,90.3647,17837400
2020-11-06,JPM,89.1610,12552800
2020-11-09,JPM,101.2327,47792400
2020-11-10,JPM,100.9036,20539300
2020-11-11,JPM,99.3968,14443400
2020-11-12,JPM,98.1758,22063000
2020-11-13,JPM,98.7906,11847900
2020-11-16,JPM,101.5791,19858600
2020-11-17,JPM,100.5486,14553200
2020-11-18,JPM,99.8038,12571200
2020-11-19,JPM,100.0723,10202500
2020-11-20,JPM,99.2150,12718900
2020-11-23,JPM,102.0727,13209200
2020-11-24,JPM,106.7923,20121600
2020-11-25,JPM,105.6752,11715600
2020-11-27,JPM,104.9737,5983600
2020-11-30,JPM,102.0814,14411800
2020-12-01,JPM,103.6921,12668900
2020-12-02,JPM,105.6838,10811300
2020-12-03,JPM,104.9910,12904400
2020-12-04,JPM,105.9436,13583700
2020-12-07,JPM,105.5453,9724300
2020-12-08,JPM,105.6492,9592100
2020-12-09,JPM,104.8265,13073900
2020-12-10,JPM,104.1511,13668400
2020-12-11,JPM,103.5362,9981600
2020-12-14,JPM,102.4451,12112400
2020-12-15,JPM,104.1943,12590200
2020-12-16,JPM,104.4974,11169400
2020-12-17,JPM,103.6315,11618000
2020-12-18,JPM,103.1205,28954800
2020-12-21,JPM,106.9915,28323600
2020-12-22,JPM,105.3634,11788200
2020-12-23,JPM,108.3077,14973200
2020-12-24,JPM,107.8315,4164900
2020-12-28,JPM,108.5416,8072600
2020-12-29,JPM,108.2558,8389200
2020-12-30,JPM,108.5589,7398000
2020-12-31,JPM,110.0397,8580200
2021-01-04,JPM,109.0005,16819900
2021-01-05,JPM,109.5936,13731200
2021-01-06,JPM,114.7397,24909100
2021-01-07,JPM,118.5076,21940400
2021-01-08,JPM,118.6385,12035100
2021-01-11,JPM,120.4091,15937900
2021-01-12,JPM,122.3018,18033500
2021-01-13,JPM,122.4152,14816800
2021-01-14,JPM,123.1304,18565600
2021-01-15,JPM,120.9237,27881000
2021-01-19,JPM,120.4004,19843800
2021-01-20,JPM,118.5949,16028800
2021-01-21,JPM,117.6006,13411700
2021-01-22,JPM,116.6934,12933200
2021-01-25,JPM,115.2369,14212800
2021-01-26,JPM,114.7659,11307800
2021-01-27,JPM,111.5212,17603900
2021-01-28,JPM,113.4837,13761800
2021-01-29,JPM,112.2277,14808100
2021-02-01,JPM,113.0563,11080700
2021-02-02,JPM,116.5365,12253600
2021-02-03,JPM,117.8709,10600800
2021-02-04,JPM,120.5835,12419500
2021-02-05,JPM,120.3480,10051300
2021-02-08,JPM,122.2320,10136400
2021-02-09,JPM,121.7436,8614800
2021-02-10,JPM,121.8134,10323200
2021-02-11,JPM,121.4732,9201000
2021-02-12,JPM,123.2002,8324600
2021-02-16,JPM,126.1657,12130600
2021-02-17,JPM,126.5582,10810100
2021-02-18,JPM,126.9856,10587800
2021-02-19,JPM,129.1051,11969800
2021-02-22,JPM,130.3174,11488400
2021-02-23,JPM,131.3641,16234400
2021-02-24,JPM,133.6754,15061400
2021-02-25,JPM,131.8612,18127700
2021-02-26,JPM,128.3637,19829200
2021-03-01,JPM,131.2682,14845500
2021-03-02,JPM,130.8408,14221700
2021-03-03,JPM,133.3702,14324100
2021-03-04,JPM,131.3205,20093900
2021-03-05,JPM,131.6258,18465100
2021-03-08,JPM,133.3702,17133300
2021-03-09,JPM,132.4282,16238800
2021-03-10,JPM,135.3065,14342200
2021-03-11,JPM,134.6000,11771500
2021-03-12,JPM,136.1961,12849500
2021-03-15,JPM,135.5158,12101100
2021-03-16,JPM,133.8935,12805600
2021-03-17,JPM,135.2716,13952400
2021-03-18,JPM,137.5045,21898500
2021-03-19,JPM,135.3152,54418800
2021-03-22,JPM,131.6781,19944800
2021-03-23,JPM,130.3610,17076300
2021-03-24,JPM,131.3728,13079800
2021-03-25,JPM,133.0562,15608300
2021-03-26,JPM,135.2716,16754400
2021-03-29,JPM,133.1696,17570300
2021-03-30,JPM,134.7395,13184300
2021-03-31,JPM,132.7771,16736700
2021-04-01,JPM,134.0680,16561500
2021-04-05,JPM,134.7786,13508000
2021-04-06,JPM,133.8310,13071600
2021-04-07,JPM,135.9279,16903500
2021-04-08,JPM,136.0947,12335500
2021-04-09,JPM,137.1124,12122400
2021-04-12,JPM,136.8228,12273400
2021-04-13,JPM,135.1909,16113600
2021-04-14,JPM,132.6642,19939600
2021-04-15,JPM,133.5064,17694100
2021-04-16,JPM,134.4979,13773400
2021-04-19,JPM,133.9276,11900200
2021-04-20,JPM,130.9621,13716700
2021-04-21,JPM,132.0763,12236700
2021-04-22,JPM,129.2951,15256100
2021-04-23,JPM,131.7693,14041900
2021-04-26,JPM,132.0939,10799100
2021-04-27,JPM,132.6993,12821200
2021-04-28,JPM,133.5591,8943700
2021-04-29,JPM,136.1560,12976900
2021-04-30,JPM,134.9453,11705100
2021-05-03,JPM,134.5505,11801100
2021-05-04,JPM,136.4105,12977700
2021-05-05,JPM,138.2002,10506700
2021-05-06,JPM,140.9814,13542400
2021-05-07,JPM,141.4640,14257800
2021-05-10,JPM,141.4464,14014300
2021-05-11,JPM,139.0952,15451700
2021-05-12,JPM,138.1389,14381700
2021-05-13,JPM,141.6921,15395000
2021-05-14,JPM,143.8943,10584000
2021-05-17,JPM,144.4733,9886800
2021-05-18,JPM,142.4379,11098100
2021-05-19,JPM,141.3499,13278900
2021-05-20,JPM,141.1043,10426000
2021-05-21,JPM,142.7099,10249000
2021-05-24,JPM,143.4819,9440300
2021-05-25,JPM,141.9992,12609100
2021-05-26,JPM,141.9816,13058300
2021-05-27,JPM,144.1926,15707500
2021-05-28,JPM,144.0961,10291300
2021-06-01,JPM,145.6841,9445400
2021-06-02,JPM,145.6928,10498600
