date,vol_5d,vol_10d,vol_20d,vol_40d,vol_60d,vol_120d,ret_5d,ret_20d,ret_60d,AAPL_vol,MSFT_vol,NVDA_vol,JPM_vol,KO_vol,PG_vol,XOM_vol,JNJ_vol,WMT_vol,DIS_vol,vol_next
2018-02-08,2.5198881060046716,1.9640433362352823,1.529873696674983,1.1256767358635082,0.9539650027419905,0.7118830830947674,-1.736488527454989,-0.29842839476212857,0.010069197473806139,1.8369230519517643,2.2027343424377586,3.0713803619318347,1.8659549506439084,1.3520580919321812,1.3625058763900206,1.9507778976360568,1.9822828181620338,1.5934657555023464,1.5644885952097207,0.9966881754188052
2018-02-09,2.8717087433139437,2.0072193225011885,1.566509672643349,1.1521363763551922,0.9731937781486024,0.7236623987717075,-1.0006526459972753,-0.25980270160676444,0.033554789486879635,1.8638151608237188,2.3661302718916004,3.4266762124752663,1.919951431929141,1.3537439834593357,1.362357350494917,1.9373352474085932,2.08866738192037,1.59855060478702,1.585528328611717,0.9681368796724563
2018-02-12,2.3756364956731866,2.1429698518983122,1.6017687706358998,1.1762779137753459,0.9899441389483785,0.7347870133843696,0.12949492972246918,-0.21897096197897428,0.06190061411491067,2.101296941051066,2.3460668072201036,3.4519727138199245,1.915230928570517,1.4417533269034881,1.4574071153530144,1.9435115830888006,2.0857923661592763,1.5863400455068255,1.5436320058708608,0.9514668981310203
2018-02-13,2.1568294710571645,2.1579776049533854,1.6048252136366696,1.1749227102348043,0.9874515231383841,0.7296118947767837,-0.21481145891308434,-0.18944338099325667,0.07438864737602763,2.1235024915238276,2.3284215753356965,3.4577100560669494,1.9187209049634328,1.4310869553781227,1.4421333144437158,1.946092497182297,2.0650902121248293,1.620388146335197,1.5368364489238455,0.9651764021083349
2018-02-14,2.248983673379073,2.2360369896981935,1.6220391467420088,1.1868413375645341,0.9961694664813043,0.737640141342387,0.1636182219758277,-0.1696188776069735,0.08271343786399707,2.1332315311345926,2.3106897850935573,3.5227832031843507,1.9823177519168151,1.4164607005042629,1.3993775098032406,1.9113948775422167,2.061002057521404,1.5627004884266689,1.509924190303685,0.9261784024173637
2018-02-15,0.5224118187354222,2.299654444776578,1.653939480480682,1.1994128169247438,1.0066719273667848,0.7448741902293187,1.1690024388275069,-0.09741586676057848,0.10887879011250746,2.284190517902134,2.351029044813697,3.5398907878769816,1.9833361553270545,1.4725564922252543,1.5249956370885278,1.9126022585105844,2.097337138541402,1.5598773716833667,1.50081115828576,0.8842271037555784
2018-02-16,0.6792906231252834,2.2015753505509834,1.6491885735828744,1.1973405575137461,1.0066903047875009,0.7448111444221517,0.8744280230958081,-0.11870119874131338,0.10652235047964771,2.283470485232043,2.358912522900277,3.524664133394953,1.9909110695843997,1.4685466922445103,1.4969053466938673,1.9261009897050547,2.137652746067023,1.596557906801939,1.5369170984296165,0.9379215623265238
2018-02-20,0.846627692437261,1.690082536025155,1.6377537800016029,1.202174271033471,1.0084520790839746,0.7477324173961271,0.45550227349918665,-0.19065925728994407,0.08518187652105173,2.2783277145945178,2.3329307979329523,3.5378216106895364,1.9747487370473427,1.522477956669048,1.4776485748626744,1.8784458672146132,2.1405115396490806,2.7708124177286435,1.5311379766613522,0.9278632780308987
2018-02-21,0.9514496658715073,1.595393186498726,1.6362515430518016,1.2049415011507536,1.0110240668458437,0.7497025227151553,0.3062779538015083,-0.2261423192469331,0.07836650173005831,2.2794410867547334,2.3541027638562304,3.588456517988961,1.9762580173184485,1.5372929053914992,1.3705179485269896,1.8723060468815098,1.9605084733762972,2.8040838970332733,1.5357021444102672,0.9214633285615551
2018-02-22,0.7526533864929729,1.581958670419729,1.6376987329186614,1.205006565515933,1.0108494364800753,0.7488907962438714,0.062266594568030256,-0.21772336133967843,0.07667688997092838,2.261837927949341,2.354503883395014,3.5730389527807582,1.9558091809806617,1.5232718900298814,1.3963164596414912,1.915567015180087,1.9581973210957475,2.8392375701299755,1.5369464072385135,1.0805026488676712
2018-02-23,0.8829775515003212,0.8775378436236423,1.68668516984224,1.229611758578939,1.0294661454865175,0.7599843807455656,0.125853332765893,-0.1401437090038177,0.10407454916993868,2.253128723102601,2.418111010371597,3.586055014527583,2.0082807092769315,1.5648210316935935,1.4011827370751075,2.0207921705734533,1.957321177828082,2.8264941012728415,1.6095129237136288,1.0940645311915587
